epoch,train_loss,train_mae,train_rmse,train_mape,train_r2,val_loss,val_mae,val_rmse,val_mape,val_r2,learning_rate
204,565.4713069394104,8.542768,24.074013,39.954426,0.8343724,559.1133005142212,10.264275,23.648312,42.122723,0.81665874,0.0001
205,559.2681347936647,8.457363,23.943813,38.59138,0.8361591,576.3421535491943,10.514019,24.00959,45.990788,0.8110141,0.0001
206,562.6829271724082,8.517563,24.013136,39.04986,0.835209,559.0723293304443,10.282004,23.645613,42.20613,0.8167006,0.0001
207,558.9952286614312,8.520829,23.936377,39.666176,0.83626086,551.8495372772217,10.416369,23.494812,45.024006,0.8190311,0.0001
208,556.4173245878301,8.411406,23.881142,38.870014,0.8370157,560.7357345581055,10.553171,23.68232,47.145615,0.81613106,0.0001
209,558.8880245013115,8.420028,23.934914,38.706352,0.8362809,579.4668066024781,10.459064,24.077156,45.15898,0.809949,0.0001
210,550.0944806938497,8.3328,23.744722,39.002724,0.83887243,561.1899810791016,10.445504,23.690872,44.10408,0.8159982,0.0001
211,551.1137720580793,8.34793,23.766716,38.43553,0.8385738,565.5855117797852,10.36177,23.785719,44.4898,0.81452197,0.0001
212,547.3033448406774,8.368452,23.684566,38.70983,0.8396878,552.8039684295654,10.171196,23.51488,41.95114,0.8187219,0.0001
213,547.0324989710099,8.437664,23.67965,39.390106,0.83975434,563.9970649719238,10.31256,23.751722,42.316784,0.8150518,0.0001
214,554.035241232978,8.414335,23.831596,38.44113,0.83769125,585.6835428237915,10.477949,24.203714,44.644,0.8079457,0.0001
215,538.0740648742415,8.318247,23.483675,38.636353,0.8423958,546.1130527496338,10.1140175,23.370752,42.499306,0.8209372,0.0001
216,535.8562185988467,8.338193,23.436167,39.186523,0.84303284,576.4785308837891,10.222831,24.014812,42.055744,0.8109319,0.0001
217,536.6148772443462,8.269305,23.4535,38.19041,0.84280056,555.8563983917236,10.190431,23.580263,42.741837,0.81771237,0.0001
218,541.5148212563279,8.326944,23.559776,38.756687,0.84137267,519.5259368896484,10.049327,22.795671,42.51963,0.82964116,0.0001
219,531.899299230331,8.244355,23.349161,38.83697,0.84419614,553.6628158569335,10.088709,23.533346,42.48372,0.81843704,0.0001
220,534.6335777054485,8.278854,23.409609,38.501778,0.8433884,574.1599781036377,10.348349,23.965948,42.22173,0.8117005,0.0001
221,546.7384816683256,8.3502035,23.670513,38.386265,0.83987796,535.3428493499756,10.281314,23.138927,43.72829,0.82447207,0.0001
222,526.8488941681691,8.193503,23.238224,37.744373,0.84567314,537.2299520492554,10.222222,23.181122,42.801468,0.8238313,0.0001
223,527.393281610603,8.25295,23.250393,38.624462,0.84551144,556.306829071045,10.343794,23.589155,42.50626,0.81757486,0.0001
224,527.4414098527697,8.262066,23.250816,38.5515,0.84550583,530.2824005126953,10.191571,23.030083,42.669415,0.82611954,0.0001
225,525.7626823523105,8.2792635,23.212887,37.96339,0.8460095,509.67712821960447,10.244611,22.578386,44.478493,0.83287334,0.0001
226,530.3852742023957,8.363091,23.314484,38.863728,0.8446586,531.7763011932373,10.396868,23.062603,43.77973,0.82562804,0.0001
227,536.6096455500676,8.383665,23.45289,39.42745,0.8428087,507.8432018280029,10.209285,22.536171,42.969425,0.83349776,0.0001
228,524.2055189507639,8.302737,23.178917,38.83194,0.84645987,579.4490798950195,10.849384,24.07513,49.17515,0.8099809,0.0001
229,521.7265010246864,8.290732,23.125235,38.798622,0.84717023,512.5362556457519,10.368997,22.640959,45.450703,0.8319458,0.0001
230,509.9842151087573,8.179385,22.863392,38.578514,0.85061157,571.6113174438476,10.348465,23.912672,43.018593,0.8125367,0.0001
231,526.6825266781017,8.367192,23.233133,39.37565,0.8457408,578.6747583389282,10.768332,24.06045,45.7933,0.8102126,0.0001
232,514.7569850693401,8.289805,22.969578,38.412113,0.84922075,626.2040504455566,10.847524,25.029844,48.967693,0.79461145,0.0001
233,521.1408988104927,8.341072,23.111635,38.97428,0.84734994,555.7767086029053,10.340287,23.578836,45.27922,0.8177344,0.0001
234,536.7360564663879,8.340194,23.454844,39.14015,0.84278256,554.0859718322754,10.365517,23.54256,43.051533,0.8182949,0.0001
235,516.8419873490293,8.250509,23.016571,38.51548,0.8486031,594.1696678161621,10.914817,24.379393,49.656487,0.80514765,0.0001
236,517.2147385849912,8.333768,23.021542,38.881096,0.84853774,575.6024627685547,10.183397,23.997349,43.06813,0.8112068,7e-05
237,515.0075066395295,8.26639,22.976574,39.17246,0.84912884,519.2032249450683,10.222489,22.789211,42.602283,0.8297377,7e-05
238,504.92508599697015,7.985841,22.750229,37.0452,0.8520867,580.0995342254639,10.259382,24.091125,43.83875,0.8097284,7e-05
239,499.81519479017993,8.015403,22.63414,37.643005,0.8535924,531.3369243621826,10.158649,23.051476,41.8354,0.8257963,7e-05
240,500.8281147459633,7.9880447,22.65693,37.46456,0.8532974,550.4798290252686,10.269606,23.465721,42.500713,0.819479,7e-05
241,491.33755035074347,7.9586573,22.442133,37.213203,0.8560658,536.1205234527588,10.172867,23.157907,43.92304,0.82418394,7e-05
242,494.1779197464641,7.9567485,22.506454,37.612377,0.85523957,523.1144340515136,10.052001,22.874502,42.18373,0.8284609,7e-05
243,489.04063138391217,7.94695,22.389427,37.324245,0.8567411,536.6570741653443,10.237294,23.169775,44.580563,0.8240037,7e-05
244,484.1766864254943,7.8856635,22.277775,37.313633,0.85816634,492.9096689224243,10.021681,22.203753,43.072906,0.8383735,7e-05
245,483.0687640915569,7.8618116,22.252,37.344425,0.85849434,490.0715793609619,10.029948,22.139833,42.26169,0.8393027,7e-05
246,485.5319094209589,7.906347,22.30883,37.557735,0.8577706,537.577313041687,10.296263,23.189838,43.23779,0.82369876,7e-05
247,485.48473266862396,7.914907,22.307728,37.058647,0.8577847,538.4436002731323,10.131063,23.208723,42.303413,0.8234115,7e-05
248,487.46596329843896,7.8945084,22.352322,37.4801,0.8572155,550.2946422576904,10.06397,23.463724,41.89506,0.81950974,7e-05
249,487.3346624129858,7.939608,22.349495,37.701935,0.85725164,557.9957565307617,10.089504,23.627089,42.090485,0.8169877,7e-05
250,482.61011011172565,7.882157,22.241165,37.10843,0.85863215,576.9510040283203,10.308952,24.024992,45.3577,0.8107716,7e-05
251,483.0113103817671,7.913939,22.250944,37.684814,0.8585078,503.26916923522947,10.083289,22.436691,42.258644,0.83496445,7e-05
252,485.500539502527,7.896651,22.308216,37.371445,0.8577785,523.5389797210694,10.267584,22.885353,42.695377,0.8282981,7e-05
253,479.3345107706184,7.8566747,22.165724,37.436,0.8595896,573.2477096557617,10.320274,23.948706,43.08383,0.81197137,7e-05
254,477.8379514156244,7.9142103,22.130854,37.348675,0.86003095,568.1197315216065,10.12819,23.841526,43.637806,0.8136506,4.899999999999999e-05
255,475.67744030096594,7.892814,22.08133,37.976604,0.86065674,539.2531997680665,9.9888935,23.226881,41.655315,0.8231351,4.899999999999999e-05
256,470.53379627782056,7.7340746,21.96224,36.899696,0.8621557,498.8833755493164,9.991907,22.338888,41.69357,0.83640015,4.899999999999999e-05
257,468.6462268503303,7.7238116,21.917923,36.486073,0.8627114,529.7162197113037,10.0239935,23.020102,42.0314,0.82627016,4.899999999999999e-05
258,464.7971687642937,7.687018,21.827808,36.715343,0.863838,524.2455196380615,9.979773,22.901178,41.568066,0.82806057,4.899999999999999e-05
259,465.894676713862,7.646981,21.85365,36.525166,0.86351544,503.37179317474363,10.019653,22.438583,41.470604,0.8349366,4.899999999999999e-05
260,460.5524699871357,7.6494646,21.727684,36.282726,0.8650843,532.2020601272583,9.967134,23.0745,41.390484,0.82544816,4.899999999999999e-05
261,458.970982983581,7.6419706,21.690393,36.48884,0.865547,496.404776763916,10.017343,22.28372,42.608215,0.8372072,4.899999999999999e-05
262,460.47875779306787,7.645609,21.726368,36.7734,0.8651006,499.3867126464844,9.999547,22.349825,41.87139,0.8362399,4.899999999999999e-05
263,455.76272799826074,7.6370773,21.613964,36.74466,0.86649287,507.332190322876,10.071032,22.527386,42.504654,0.8336275,3.4299999999999993e-05
264,456.05808884058246,7.657319,21.621168,36.57614,0.8664038,507.14233055114744,9.97366,22.523355,41.510242,0.83368707,3.4299999999999993e-05
265,450.9403494321383,7.5747204,21.499842,36.165474,0.86789894,507.16587142944337,9.961572,22.524712,42.020054,0.83366704,3.4299999999999993e-05
266,450.13905173081616,7.564116,21.481169,36.166954,0.86812836,504.9008234024048,9.919911,22.474855,42.10914,0.83440256,3.4299999999999993e-05
267,447.2641903314835,7.5335994,21.411623,36.237385,0.8689808,515.9094566345215,9.946441,22.718012,42.269653,0.83079994,3.4299999999999993e-05
268,449.27592581561487,7.5360894,21.460775,36.070713,0.86837864,477.8760679244995,9.918811,21.862661,42.55554,0.8433011,3.4299999999999993e-05
269,458.5171472272302,7.533451,21.680056,36.179066,0.86567515,498.22443675994873,9.973826,22.324793,42.717827,0.8366065,3.4299999999999993e-05
270,451.10311753525696,7.5288925,21.503983,36.082962,0.8678481,501.60753936767577,10.0092125,22.400215,43.089954,0.8355006,3.4299999999999993e-05
271,447.4960182548588,7.528678,21.417372,36.049324,0.8689105,517.5614849090576,9.972178,22.754509,43.38978,0.83025587,3.4299999999999993e-05
272,447.5583157824655,7.525179,21.419111,36.323456,0.8688892,492.7363506317139,9.944284,22.200222,42.260925,0.83842486,3.4299999999999993e-05
273,443.32494937864124,7.5201516,21.317827,35.915512,0.87012625,516.3862537384033,10.020865,22.728163,43.350048,0.83064866,3.4299999999999993e-05
274,444.7877432016226,7.544739,21.352705,36.025837,0.8697009,511.23460788726806,9.987559,22.615078,42.900234,0.83232975,3.4299999999999993e-05
275,442.2437930636936,7.491169,21.29148,36.28273,0.87044704,515.3197219848632,9.923016,22.705172,42.57145,0.83099115,3.4299999999999993e-05
276,445.0498941861666,7.4896173,21.35914,36.07651,0.86962235,497.30944137573243,9.984916,22.302742,43.21904,0.83692914,3.4299999999999993e-05
277,444.9364389924921,7.5038834,21.356447,36.11545,0.86965525,484.79087791442873,9.918514,22.020327,42.792645,0.84103286,2.4009999999999995e-05
278,443.43005959600464,7.452031,21.319921,35.925026,0.8701007,512.2518692016602,9.959407,22.636604,43.26298,0.8320104,2.4009999999999995e-05
279,440.4308182479989,7.4553647,21.247698,36.00751,0.8709793,499.46209182739256,9.94736,22.35198,42.816647,0.8362083,2.4009999999999995e-05
280,440.48545635255994,7.4621997,21.249323,36.084637,0.8709596,511.43276863098146,9.991365,22.618685,43.516838,0.8322762,2.4009999999999995e-05
281,437.2710254864815,7.435355,21.171364,35.995556,0.8719047,511.6661087036133,9.917404,22.623812,42.28897,0.83220017,2.4009999999999995e-05
282,439.8319900708321,7.423974,21.233932,35.852005,0.87114644,506.7679399490356,9.904842,22.515173,42.373627,0.8338079,2.4009999999999995e-05
283,432.62132522387384,7.410637,21.05866,35.948925,0.87326485,501.4382390975952,9.926452,22.396202,42.32363,0.83555955,2.4009999999999995e-05
284,436.1695771665655,7.416664,21.145115,35.893303,0.87222207,520.2466831207275,9.934649,22.813454,42.738186,0.82937527,2.4009999999999995e-05
285,436.20527009882477,7.4200864,21.145716,35.968155,0.87221485,493.6224761962891,9.921039,22.221027,42.307156,0.8381219,2.4009999999999995e-05
286,434.07126903533936,7.412493,21.09375,35.86111,0.87284213,527.9572383880616,9.958365,22.982197,42.448486,0.82684183,1.6806999999999997e-05
287,437.2648147354778,7.426754,21.17143,35.866413,0.87190384,500.95912704467776,9.91322,22.385685,42.32066,0.835714,1.6806999999999997e-05
288,435.23248614612805,7.3927717,21.122002,35.850258,0.8725013,500.19093265533445,9.9177,22.368362,42.659603,0.83596814,1.6806999999999997e-05
289,431.6793409983317,7.390383,21.03598,35.858307,0.87353766,493.0892028808594,9.912267,22.208218,42.55981,0.83830845,1.6806999999999997e-05
290,430.723334451007,7.3849764,21.012482,35.85259,0.87382007,498.18870735168457,9.911456,22.32337,42.432205,0.8366273,1.6806999999999997e-05
291,431.9683888753255,7.3690224,21.042826,35.66697,0.87345535,499.8357166290283,9.930028,22.360046,42.789833,0.8360901,1.6806999999999997e-05
292,430.05488600282587,7.371478,20.996378,35.78492,0.8740134,499.1485239028931,9.92806,22.344667,42.77464,0.83631545,1.6806999999999997e-05
293,431.7703133444501,7.3697443,21.037727,35.83628,0.8735167,508.86008338928224,9.952931,22.561655,42.974354,0.83312094,1.6806999999999997e-05
