epoch,train_loss,train_mae,train_rmse,train_r2,val_loss,val_mae,val_rmse,val_r2
107,3934.9294443986114,19.808462,62.729015,0.29980218,3465.1026933816797,19.227636,58.865124,0.23508453
108,3959.9598526970262,19.679546,62.92821,0.2953481,3437.659788578287,19.945354,58.63156,0.24114251
109,3952.868223358934,19.969555,62.87184,0.29661,3404.343912596906,19.374191,58.346756,0.24849695
110,3908.0186506569894,19.815266,62.514145,0.30459082,3413.0506692139506,18.848288,58.42132,0.24657494
111,3908.747809569353,19.77712,62.519978,0.304461,3430.4657170843843,19.97752,58.570175,0.24273062
112,3917.9994206956267,19.7664,62.59392,0.30281478,3386.452968044211,19.589722,58.193237,0.25244635
113,3843.169159694989,19.452473,61.993298,0.3161304,3367.068202130663,19.661154,58.02644,0.25672555
114,3824.8321740151077,19.541925,61.84523,0.31939328,3398.9797063479677,19.066448,58.30077,0.24968106
115,3843.8694944450413,19.467459,61.998947,0.3160057,3351.882499421605,19.972223,57.895443,0.26007771
116,3820.3472515573358,19.517426,61.808956,0.32019138,3332.1420878816225,20.097008,57.724712,0.2644353
117,3814.543573325806,19.61204,61.76199,0.3212241,3392.4373483607114,19.804796,58.244633,0.25112528
118,3820.9909104682606,19.637249,61.814163,0.32007688,3332.3144526164338,19.117893,57.726204,0.26439732
119,3810.727953787793,19.437656,61.731094,0.3219031,3321.9005410848476,18.785036,57.63593,0.26669616
120,3778.4902493639875,19.486185,61.46943,0.32763952,3340.868877577255,19.374622,57.80025,0.26250893
121,3756.3220117615188,19.322931,61.28884,0.33158427,3364.417157146894,19.121708,58.0036,0.25731057
122,3871.7513604004866,19.785288,62.2234,0.31104428,3286.2573636236125,18.915392,57.325886,0.2745644
123,3817.8462225433727,19.618683,61.788723,0.32063645,3250.3933608805,19.452671,57.012222,0.2824812
124,3775.7309790950394,19.879107,61.446976,0.3281306,3348.075676488251,19.045792,57.86256,0.26091802
125,3732.410004441537,19.109615,61.09346,0.3358392,3235.8068289567977,19.374815,56.88415,0.28570122
126,3682.7596363399884,19.157265,60.685745,0.3446743,3299.996832747167,19.344534,57.4456,0.27153134
127,3820.7087838623206,20.086395,61.81188,0.32012707,3352.569016702208,19.052132,57.90137,0.25992614
128,3761.791347381252,19.779385,61.333447,0.33061105,3240.982124515268,18.582104,56.929626,0.28455877
129,3754.3284432961414,19.428055,61.27258,0.33193898,3499.713455335452,21.947662,59.15838,0.22744417
130,3830.005470840464,20.529099,61.887035,0.3184728,3325.605521161172,20.269327,57.668064,0.26587826
131,3712.800666334431,19.641703,60.932755,0.3393287,3190.102831578229,19.254335,56.480995,0.29579026
132,3661.967113722206,19.441124,60.51419,0.3483742,3290.285222846923,19.71647,57.361004,0.27367526
133,3710.4506040322053,19.656189,60.913467,0.33974683,3187.5389852448284,19.253632,56.458294,0.2963562
134,3638.9888589755333,19.246637,60.32403,0.35246307,3318.4274724525926,19.934805,57.605793,0.2674628
135,3705.829825650498,19.654448,60.875526,0.34056914,3266.119881306567,19.860603,57.14998,0.27900958
136,3638.009714172803,19.224236,60.315918,0.3526373,3169.9661824729424,18.63828,56.302456,0.30023533
137,3578.424383377045,18.933418,59.81993,0.36324018,3283.850764083547,20.25222,57.30489,0.27509564
138,3604.7854927827425,19.340939,60.039867,0.3585493,3138.247113194368,18.601528,56.020058,0.3072374
139,3630.5851991025156,19.403551,60.254337,0.35395843,3152.513950049884,19.361092,56.147255,0.30408794
140,3637.7976491612085,19.494413,60.31416,0.35267502,3186.2049552287185,19.328152,56.446476,0.29665077
141,3573.3247590630212,19.0673,59.777294,0.3641476,3150.7929711954457,18.662338,56.131924,0.30446792
142,3533.590936407203,18.711866,59.44402,0.3712179,3215.8535189396976,19.800764,56.708496,0.29010588
143,3512.4579785839746,18.89193,59.26599,0.37497854,3073.367493995889,18.223475,55.437958,0.3215595
144,3538.236791964208,18.882963,59.48308,0.37039125,3043.574105639109,18.57561,55.168594,0.32813627
145,3465.8002085507737,18.55083,58.871048,0.38328093,3182.372568617193,20.328323,56.412525,0.29749668
146,3485.7051783313764,18.91408,59.039864,0.379739,3084.407045559826,18.86889,55.537434,0.3191225
147,3518.012032749298,19.075567,59.31283,0.37399018,3042.961665521515,18.628918,55.163048,0.32827145
148,3534.9453172764906,19.286928,59.45541,0.37097692,3122.3780913646588,19.204351,55.878242,0.3107404
149,3528.203442286883,19.160501,59.398685,0.37217665,3076.2888573494492,18.658556,55.464302,0.3209145
150,3436.16452551981,18.500755,58.61881,0.38855445,3037.277689373024,18.81054,55.111507,0.32952607
151,3437.5606079601193,18.81621,58.630714,0.38830602,3349.0747695524296,20.916576,57.87119,0.26069754
152,3701.477016026785,19.876163,60.839764,0.34134364,3092.2433822734633,19.779943,55.60794,0.3173926
153,3432.5491952752473,18.877806,58.58796,0.3891979,3112.2037970846445,19.760075,55.787132,0.3129863
154,3434.2195993159908,19.12049,58.602215,0.38890058,3063.2488561841474,18.889042,55.346622,0.3237931
155,3584.145437184392,20.075762,59.867733,0.36222214,3102.402526992529,20.044308,55.699215,0.31514996
156,3549.74253823231,19.856499,59.579712,0.36834395,3034.8209565287434,18.403015,55.08921,0.3300684
157,3453.2575649518785,18.90458,58.764423,0.3855129,2944.584981711166,18.41597,54.26403,0.34998792
158,3405.559465029853,18.803349,58.357174,0.3940004,3078.9967064460166,19.249758,55.48871,0.32031673
159,3396.687160499438,18.741343,58.281105,0.39557928,2970.5342806974013,18.123161,54.502605,0.34425968
160,3347.4703667121694,18.561014,57.857327,0.4043371,3015.028932077949,19.012981,54.90928,0.3344376
161,3310.9426377352033,18.429682,57.54079,0.410837,2945.4874612862104,18.301987,54.272346,0.34978867
162,3306.2536745802126,18.36774,57.50003,0.41167134,2979.0459208613015,19.088297,54.580635,0.34238076
163,3405.1136714233317,18.933647,58.35335,0.3940798,2968.7135957610367,18.659458,54.4859,0.3446616
164,3282.055357267908,18.24193,57.289227,0.41597724,3096.7333301525705,19.772663,55.6483,0.31640142
165,3340.911008094133,18.602512,57.800613,0.4055043,2996.2323856513813,19.476593,54.73785,0.33858687
166,3317.9557825274615,18.55752,57.6017,0.40958905,3043.3132016590307,20.011738,55.166233,0.32819378
167,3414.337950900714,19.400705,58.432335,0.3924384,2963.0942046581717,18.638906,54.43431,0.34590203
168,3389.2090073681065,18.983315,58.216915,0.3969099,2860.6790293107542,18.40133,53.485317,0.36851
169,3251.442592058763,18.20092,57.02142,0.4214247,3075.6043350134964,19.86593,55.45813,0.3210656
170,3310.5916209842303,18.806387,57.537743,0.4108994,2896.2481100562336,18.182978,53.816803,0.36065817
171,3247.0067958469554,18.268812,56.982517,0.4222139,3027.891810442536,19.647226,55.026287,0.33159804
172,3309.2002301668917,18.8343,57.52565,0.411147,2875.4078573937704,18.589584,53.62283,0.3652587
173,3205.118045579552,18.17281,56.61376,0.42966783,2885.698402874578,18.301115,53.7187,0.36298698
174,3226.111839439327,18.084496,56.798874,0.4259321,2938.4285745263423,19.28318,54.20727,0.35134697
175,3228.414858075475,18.434462,56.819145,0.42552227,2898.805980902842,18.824234,53.840565,0.36009347
176,3285.6622770418116,18.740286,57.320698,0.41533542,2847.0230686272052,18.518557,53.3575,0.37152463
177,3194.9506739608273,18.352896,56.52389,0.43147707,2997.011015666262,19.479193,54.744957,0.3384151
178,3311.0732588052906,18.76442,57.541927,0.4108137,2891.479021179466,18.92164,53.772476,0.36171097
179,3288.4360410719037,18.84808,57.344887,0.4148419,2854.9670409633254,18.160166,53.431892,0.36977088
180,3260.365129572001,18.5614,57.099606,0.41983694,3013.4240389996253,19.531864,54.894665,0.33479178
181,3221.6526975600486,18.437521,56.7596,0.42672563,2933.856233258434,19.366642,54.16508,0.35235626
182,3137.8834921506473,18.05226,56.01682,0.44163173,2903.030612048803,19.360056,53.87978,0.3591609
183,3209.7246637950166,18.667465,56.654434,0.4288481,2907.4853950936017,18.15302,53.921104,0.3581776
184,3291.244915225885,18.961878,57.36937,0.4143421,2885.279828088614,18.564026,53.7148,0.36307943
185,3190.2861385682713,18.3333,56.482616,0.43230706,2893.3708650557205,19.677074,53.790062,0.36129338
186,3148.7025900730214,18.330048,56.1133,0.43970662,2793.045643454677,18.417921,52.849274,0.38343996
187,3217.1245057731185,18.578987,56.7197,0.42753136,2806.534441350214,18.397676,52.976734,0.38046235
188,3227.1529025594314,18.805662,56.808037,0.42574686,2826.277128803238,18.73821,53.162743,0.37610412
189,3178.617617254251,18.417315,56.37923,0.43438345,2835.6476408436906,18.894499,53.250797,0.37403566
190,3098.557516501476,17.879171,55.66469,0.44862974,2800.8840451129518,19.05985,52.92338,0.38170958
191,3181.889119046454,18.541409,56.408237,0.43380123,2793.438371978208,18.81197,52.85299,0.3833533
192,3111.2602745011186,18.373524,55.77867,0.4463693,2843.046978311073,18.458887,53.32023,0.37240225
193,3255.497800895726,18.550066,57.056973,0.420703,2738.5694862855353,17.974699,52.33134,0.3954655
194,3102.6271462431123,18.25294,55.70123,0.44790554,2797.7235607908715,18.766047,52.89351,0.38240737
195,3030.1897806543575,17.808187,55.04716,0.46079528,2761.390320204742,18.352451,52.54893,0.3904279
196,3038.741087218399,18.056976,55.124775,0.4592737,2769.769141154486,18.476225,52.628593,0.3885783
197,3001.763914996374,18.012995,54.788353,0.46585357,2803.034089079761,18.361696,52.943687,0.38123506
198,3162.4178366470587,18.734653,56.23538,0.4372661,2726.353780786361,18.485308,52.214497,0.39816213
199,3023.682061905477,17.794943,54.98802,0.46195328,2794.04080699023,18.875267,52.85869,0.38322026
200,3048.350941196484,18.062551,55.211876,0.45756364,2729.5460453987007,19.010885,52.24506,0.39745736
201,3012.56643940564,17.954279,54.886852,0.46393126,2830.7254788644796,18.729221,53.204563,0.3751222
202,3073.7130167823098,18.06051,55.44108,0.45305055,2701.325428657816,18.32164,51.974277,0.403687
203,2970.9959022207204,17.701134,54.506844,0.4713285,2775.7389661552015,18.55735,52.685284,0.38726032
204,3044.014545453165,18.281607,55.17259,0.45833522,2722.2635150454507,18.527067,52.175316,0.39906502
205,2979.7347052273753,17.853222,54.58695,0.46977347,2770.7809727160084,18.169006,52.63821,0.38835484
206,3037.6528073094137,18.025053,55.114902,0.45946735,2676.7600173688697,18.196701,51.73742,0.4091097
207,2910.2517208156823,17.527452,53.946747,0.48213762,2667.860231542683,18.027388,51.651333,0.4110744
208,2918.9204293121757,17.570457,54.027035,0.480595,2767.405655522195,19.028841,52.606136,0.38909996
209,2947.0035948288073,17.709488,54.286312,0.4755978,2718.6362193163623,18.11333,52.14054,0.39986575
210,3026.0076385078355,17.88952,55.009163,0.46153945,2661.320386584748,18.14801,51.587982,0.41251814
211,2893.8859948318773,17.580727,53.79485,0.48504978,2749.0168594344123,18.594273,52.43107,0.3931592
212,2904.5003057553554,17.727245,53.893414,0.4831611,2798.1566935779215,18.333717,52.89761,0.38231164
213,2928.8557089335322,17.615004,54.118904,0.47882712,2713.4915094658522,18.820866,52.091183,0.4010014
214,2866.8924297140406,17.44197,53.54337,0.48985314,2737.341944159014,18.771372,52.319614,0.39573646
215,2925.119129802951,17.91372,54.08437,0.479492,2634.383706169818,18.473658,51.32625,0.4184643
216,2938.7023875718032,18.041363,54.2098,0.47707492,2561.7189380071814,17.88624,50.613426,0.43450493
217,2927.701117434998,18.036152,54.10824,0.47903252,2652.6839544135987,17.803778,51.50421,0.4144246
218,3094.2806093307127,18.543545,55.62626,0.4493907,2750.4283036336933,18.551443,52.444523,0.39284772
219,3033.82268300834,18.131414,55.080147,0.4601488,2653.8932801663573,18.53028,51.515953,0.41415757
220,2873.502146712767,17.706078,53.605057,0.48867697,2689.4450363557735,18.379086,51.85986,0.40630966
221,2894.0986398972946,17.593885,53.79683,0.48501188,2624.1345740867105,17.86904,51.22631,0.42072678
222,2868.3350409686996,17.934332,53.55684,0.48959643,2667.916746531997,17.999428,51.651875,0.41106206
223,2830.037263971415,17.414267,53.198093,0.49641132,2608.8082360656617,18.103056,51.076492,0.42411005
224,2848.861321569816,17.755041,53.37472,0.49306166,2534.3947783302096,17.902975,50.34277,0.44053674
225,2809.549942736073,17.24786,53.005188,0.5000569,2808.211337669453,19.830551,52.99256,0.38009214
226,2947.3421257034033,18.513966,54.289433,0.47553754,2673.9361716756134,18.065542,51.71012,0.40973312
227,2900.9602014607826,17.785585,53.860565,0.48379093,2576.277330797793,17.712194,50.757042,0.43129122
228,2795.5227081158932,17.454855,52.872704,0.502553,2625.591402822769,18.267214,51.240524,0.4204052
229,2813.992853700529,17.463184,53.047077,0.4992664,2647.4605124793343,18.594572,51.453484,0.4155776
230,2787.159291515338,17.30349,52.793552,0.5040412,2509.832328191337,17.91432,50.098232,0.44595873
231,2801.3513764067266,17.760822,52.92779,0.50151587,2650.3690583436796,17.945059,51.481735,0.4149356
232,2888.8100742422525,18.061502,53.74765,0.48595303,2497.72242132849,17.834826,49.977222,0.448632
233,2822.9689870858083,17.639555,53.13162,0.49766904,2542.123035717202,17.85496,50.41947,0.4388306
234,2811.95560779584,17.47408,53.027874,0.49962884,2698.279090775847,19.246618,51.944958,0.40435958
235,2804.427818583131,17.696392,52.956852,0.50096834,2480.941347631435,18.072264,49.809048,0.4523365
236,2700.5711161795207,17.13159,51.96702,0.51944906,2542.7735706018707,17.754587,50.42592,0.43868715
237,2739.8368848339746,17.57824,52.343452,0.5124619,2576.5149235032773,17.821758,50.759384,0.4312387
238,2849.220624752582,17.50041,53.378094,0.4929977,2433.68518767398,18.350103,49.332394,0.4627682
239,2687.81950461357,17.192919,51.844185,0.52171814,2521.605669803166,18.439192,50.215588,0.44335997
240,2707.7520648229333,17.305624,52.036068,0.5181712,2434.0154484481823,17.913015,49.335743,0.4626953
241,2686.4470591167255,17.462706,51.830948,0.5219623,2454.201560578269,17.838602,49.539898,0.45823926
242,2665.391271614919,17.16694,51.627426,0.52570915,2699.4105765186378,19.160458,51.95585,0.40410984
243,2704.8636820155493,17.537975,52.008305,0.5186852,2437.6079047297408,17.752697,49.372135,0.46190226
244,2634.033141690137,17.114956,51.32283,0.5312891,2527.909007236673,17.983797,50.278316,0.44196844
245,2693.7235131604107,17.213669,51.901096,0.52066755,2629.6490558912365,18.530401,51.2801,0.41950953
246,2751.795885427059,17.180532,52.45756,0.5103339,2565.848338529413,19.130518,50.6542,0.4335934
247,2676.8332864677664,17.416603,51.738125,0.523673,2478.3399259862344,18.233274,49.78293,0.45291072
248,2676.82160378127,17.29531,51.73801,0.52367514,2422.6854812699617,17.809832,49.220783,0.4651963
249,2725.256850007163,17.509768,52.20399,0.5150564,2704.129467570011,19.481628,52.001247,0.40306807
250,2638.059047116902,17.292892,51.362038,0.5305727,2489.102557731568,18.161743,49.890907,0.45053488
251,2601.3773875957854,17.104343,51.0037,0.53709996,2467.215668785024,18.256569,49.671074,0.45536643
252,2537.7853656461525,16.659332,50.37644,0.5484158,2378.8257487767864,17.518333,48.773205,0.4748783
253,2611.125054789745,17.215004,51.099167,0.53536546,2463.1783007626386,17.79073,49.630417,0.45625764
254,2686.627936442537,17.394112,51.83269,0.5219302,2379.5323327770893,18.057796,48.780453,0.47472233
255,2593.405743272303,17.03682,50.925495,0.5385184,2404.658457285461,18.123945,49.037315,0.46917576
256,2576.0722062985883,16.850357,50.755024,0.54160285,2288.787838792367,17.657637,47.841278,0.49475402
257,2562.328840604231,16.958855,50.61945,0.5440484,2546.162451502984,19.502172,50.459515,0.437939
258,2582.6038309633145,17.152798,50.81933,0.5404406,2276.8294349258326,17.7363,47.71613,0.49739385
259,2594.11666113673,17.294159,50.93247,0.538392,2375.1403148341383,17.884415,48.735413,0.47569185
260,2558.960992979238,17.085938,50.586174,0.5446477,2430.737490498108,17.904015,49.302513,0.46341884
261,2637.33109085093,17.113392,51.354954,0.53070223,2316.1028919984174,17.97367,48.125908,0.48872423
262,2600.1717404088868,17.29787,50.99188,0.53731453,2411.47694383988,18.642794,49.106792,0.46767056
263,2534.49031711421,16.906725,50.34372,0.5490022,2344.9889575312172,17.966423,48.425083,0.48234773
264,2545.678419061947,17.225176,50.454716,0.5470113,2428.5633973902864,18.001293,49.280457,0.46389878
265,2693.405441154275,17.952358,51.89803,0.5207241,2429.7813654842003,18.332287,49.292812,0.4636299
266,2633.484208742153,17.374731,51.317486,0.53138673,2350.7505664201003,18.260323,48.484543,0.48107576
267,2613.2077488127925,17.115248,51.11954,0.53499484,2423.3452911016266,18.275785,49.227486,0.4650507
268,2662.8845467358224,17.50618,51.603146,0.5261551,2427.801291334673,18.148558,49.272724,0.46406698
269,2527.4659834926083,16.9355,50.273914,0.5502521,2352.407975629999,17.828985,48.50163,0.48070997
270,2516.81706083906,16.784012,50.16789,0.55214703,2296.4073199691566,17.36436,47.920845,0.49307203
271,2413.84064975781,16.274437,49.130856,0.57047105,2316.753495873155,17.719496,48.132664,0.4885807
272,2407.6182566344855,16.315422,49.067482,0.5715784,2321.1006844622802,17.841745,48.177803,0.487621
273,2420.60221231257,16.269373,49.19962,0.56926787,2333.7502566564026,18.218582,48.308903,0.48482865
