epoch,train_loss,train_mae,train_rmse,train_r2,val_loss,val_mae,val_rmse,val_r2
30,5523.656369152456,27.373816,74.321304,0.017097354,4496.730870755341,26.346321,67.05767,0.0073543787
31,5522.216332216394,27.396898,74.311615,0.017353714,4497.443842072843,26.40857,67.06298,0.007197082
32,5523.6356275517255,27.36694,74.32117,0.01710105,4496.7953928649995,26.172844,67.05815,0.0073400736
33,5525.15210628447,27.3493,74.33137,0.016831279,4496.512622778699,26.257263,67.05604,0.007402599
34,5520.718575847953,27.327568,74.30154,0.017620206,4498.70257289189,26.322954,67.072365,0.006919205
35,5520.299753045442,27.356907,74.29872,0.017694652,4497.014552228319,26.343082,67.059784,0.007291734
36,5524.34083170413,27.34082,74.325905,0.016975641,4496.013441108584,26.092728,67.052315,0.007512808
37,5525.882231846617,27.305784,74.33628,0.01670134,4495.316355645861,26.076366,67.04712,0.0076666474
38,5522.925958319903,27.292011,74.31639,0.017227352,4495.994160881083,26.126059,67.05218,0.00751698
39,5517.629388095978,27.522394,74.28075,0.01816988,4498.614778147848,24.90411,67.07172,0.006938517
40,5523.593736010279,27.222618,74.320885,0.0171085,4496.79575162418,24.8923,67.05815,0.007340193
41,5521.549152007037,27.274174,74.30713,0.017472327,4495.493763625967,24.909857,67.04844,0.007627487
42,5524.419234020381,27.20628,74.32643,0.016961694,4495.056476275164,24.854162,67.04518,0.0077240467
43,5521.5317218932905,27.255173,74.30701,0.017475486,4493.838495836798,24.883596,67.0361,0.007992744
44,5523.86591155746,27.240004,74.322716,0.01706016,4493.117660066194,24.87706,67.03072,0.008151889
45,5522.893778003426,27.24556,74.31618,0.017233074,4492.878322163537,24.8741,67.02894,0.008204818
46,5519.982723493395,27.258322,74.296585,0.017751098,4492.151062137958,24.895407,67.02351,0.008365333
47,5521.194259113944,27.238462,74.30474,0.017535508,4491.851605973392,24.89658,67.02128,0.008431494
48,5521.309511955376,27.260277,74.30551,0.017515004,4491.681006861359,24.892687,67.02,0.008469284
49,5522.0583486900505,27.246223,74.31056,0.017381668,4491.361518992415,24.888826,67.017624,0.008539617
50,5522.002615438385,27.238974,74.31018,0.017391682,4490.798039872657,24.90105,67.01342,0.008664012
51,5522.921181509521,27.240507,74.31636,0.017228067,4491.346550609073,24.843546,67.01751,0.008543074
52,5521.659706100733,27.263914,74.30787,0.017452776,4490.603901590668,24.8918,67.01196,0.008706987
53,5521.720860289528,27.22789,74.30829,0.01744181,4490.638319763249,24.86175,67.01222,0.0086993575
54,5521.865389061349,27.25352,74.30926,0.01741618,4490.091659728045,24.897087,67.00814,0.008819997
55,5520.931212139817,27.239996,74.30297,0.017582357,4489.975889208863,24.890472,67.00728,0.008845568
56,5522.827339497125,27.241594,74.31573,0.017244995,4490.539344353873,24.863876,67.01148,0.008721173
57,5519.511437356745,27.276834,74.29341,0.017834961,4490.027212983567,24.88726,67.00767,0.008834183
58,5520.684542053263,27.23282,74.30131,0.017626286,4490.209933352293,24.87163,67.009026,0.00879395
59,5520.835218947935,27.24716,74.30232,0.017599463,4490.477556378998,24.86195,67.01103,0.008734643
60,5522.590653794844,27.249046,74.31413,0.017287016,4489.477002561241,24.875942,67.003555,0.008955777
61,5520.024380287316,27.257578,74.29687,0.017743707,4489.081063286236,24.915947,67.0006,0.009043038
62,5521.784998046235,27.234886,74.308716,0.017430365,4489.3187498528405,24.847,67.00238,0.008990526
63,5521.954973721708,27.237864,74.30985,0.017400205,4489.75236723133,24.860014,67.005615,0.008894861
64,5521.33748128575,27.265795,74.3057,0.017510056,4489.177191770946,24.898056,67.00132,0.009021878
65,5520.04580682481,27.26588,74.29701,0.017739892,4489.434038687705,24.926418,67.00324,0.008965194
66,5520.827054866249,27.250568,74.30227,0.017600834,4489.878530715349,24.84307,67.00655,0.008867085
67,5520.295750186423,27.266682,74.29869,0.017695487,4489.344739651768,24.924158,67.00258,0.008984804
68,5519.829574015379,27.242264,74.295555,0.017778337,4489.752644114961,24.896076,67.005615,0.008894861
69,5522.001193283271,27.24243,74.31017,0.01739192,4490.163536664203,24.85739,67.00868,0.008804023
70,5518.590746446771,27.255423,74.28722,0.017998815,4490.055977270741,24.897154,67.00788,0.008827865
71,5522.282922291334,27.239113,74.312065,0.017341793,4489.796403710631,24.880896,67.00594,0.008885026
72,5513.199089524945,27.351343,74.25092,0.018958092,4492.110610963718,24.691645,67.02321,0.008374274
73,5517.2945874806865,27.2689,74.278496,0.018229425,4492.727782204027,24.658134,67.02781,0.008238077
74,5516.6152694692155,27.25845,74.27392,0.018350422,4492.7192027321125,24.66704,67.027756,0.008239865
75,5519.288752008125,27.266003,74.291916,0.017874599,4492.92530753322,24.671532,67.02929,0.008194387
76,5515.850584738381,27.261703,74.268776,0.01848638,4492.825744628906,24.698856,67.02854,0.008216381
77,5516.776845276238,27.272509,74.27501,0.018321633,4493.1624584642095,24.674923,67.03106,0.008142114
78,5516.324814112575,27.247986,74.271965,0.01840204,4493.076854428534,24.693357,67.03042,0.008161008
79,5515.625750088895,27.267145,74.26726,0.018526495,4493.400033373484,24.686028,67.03283,0.008089602
80,5519.475305463569,27.25771,74.293175,0.017841399,4493.854013810666,24.663181,67.03622,0.007989407
81,5516.4888943995065,27.253922,74.27307,0.018372893,4493.540433771178,24.676592,67.033875,0.008058727
82,5516.991942240197,27.24971,74.27646,0.018283129,4492.950711348479,24.694946,67.02947,0.008188963
83,5514.901598217757,27.284676,74.26238,0.01865524,4493.172064547307,24.674297,67.03113,0.0081400275
84,5515.931107176935,27.268715,74.26932,0.018472075,4493.136196387602,24.66996,67.03086,0.008147836
85,5514.972930488511,27.266848,74.26286,0.018642545,4493.0959836695865,24.670918,67.030556,0.008156836
86,5515.554914013576,27.268646,74.26678,0.018539071,4493.060935300541,24.671621,67.0303,0.008164525
