epoch,train_loss,train_mae,train_rmse,train_mape,train_r2,val_loss,val_mae,val_rmse,val_mape,val_r2,learning_rate
208,1295.7745277086894,10.609288,36.44245,42.534435,0.7636808,1180.9609680175781,13.438347,35.511425,52.899025,0.7216229,7e-05
209,1276.1438450813293,10.438878,36.16588,41.77906,0.7672542,1174.1707831488716,13.451631,35.425003,52.62642,0.7229762,7e-05
210,1289.7203188737233,10.601862,36.357933,42.894314,0.76477575,1165.003744337294,13.27779,35.317135,50.199585,0.72466063,7e-05
211,1270.104771455129,10.488166,36.079155,42.4867,0.7683691,1170.586193508572,13.4212265,35.38511,50.737476,0.7235998,7e-05
212,1301.791446050008,10.743555,36.5267,42.91437,0.7625869,1184.6563229031033,12.780959,35.65321,44.94781,0.7193955,7e-05
213,1280.3159017562866,10.513195,36.22522,43.05718,0.7664898,1168.535849677192,12.752554,35.377544,44.767212,0.7237179,7e-05
214,1274.4540340105693,10.461087,36.1413,41.862305,0.76757044,1149.5467258029514,13.000964,35.076084,47.578682,0.72840637,7e-05
215,1276.4654635588329,10.508655,36.168846,42.31429,0.76721597,1172.4496663411458,13.323852,35.371704,50.024284,0.7238091,7e-05
216,1267.8076415856679,10.416691,36.048218,41.469883,0.7687661,1156.5266927083333,13.226386,35.138588,49.545868,0.7274376,7e-05
217,1266.3456366856892,10.416311,36.026283,41.68274,0.76904744,1142.3492245144314,12.827051,35.000317,46.72152,0.72957844,7e-05
218,1284.2018512090046,10.557222,36.28016,42.08404,0.765781,1156.0806850857205,12.952193,35.163937,47.95868,0.7270442,7e-05
219,1274.8270185788472,10.469595,36.146873,41.87023,0.76749873,1155.1063961452908,12.755286,35.181152,45.576603,0.72677684,7e-05
220,1261.8921705881755,10.413033,35.963554,41.8832,0.76985097,1184.1599884033203,12.819246,35.621387,45.359497,0.7198962,7e-05
221,1253.8242332140605,10.36322,35.846066,42.282658,0.7713523,1153.0541534423828,13.324296,35.05085,51.955956,0.728797,7e-05
222,1261.6967115402222,10.460659,35.960934,42.35293,0.7698846,1147.6381793551975,12.81297,35.03551,47.249798,0.7290343,7e-05
223,1250.5679617722828,10.325637,35.802174,41.619076,0.7719119,1128.3518676757812,12.826549,34.744366,47.03646,0.7335191,7e-05
224,1242.5529755751293,10.264669,35.686436,41.051178,0.7733842,1127.820785522461,12.860855,34.745422,47.659866,0.73350286,7e-05
225,1244.7886419296265,10.256827,35.718925,41.256977,0.7729714,1129.592047797309,12.844237,34.779083,47.78795,0.7329863,7e-05
226,1245.4401222070057,10.359406,35.727753,41.44894,0.77285916,1129.594480726454,13.0934,34.71488,49.98188,0.7339711,7e-05
227,1245.428346157074,10.262046,35.727177,41.14371,0.7728665,1154.0367821587456,12.904501,35.14591,47.9621,0.727324,7e-05
228,1240.1644832293193,10.2774515,35.649635,41.825657,0.77385134,1156.4505903455947,13.543902,35.142628,53.34036,0.7273749,7e-05
229,1240.278891324997,10.40115,35.653957,42.528378,0.7737965,1154.220486111111,13.489171,35.11638,53.00092,0.727782,7e-05
230,1231.8544097741444,10.37683,35.53117,42.079742,0.7753519,1174.83714972602,14.582992,35.427906,61.849796,0.7229308,7e-05
231,1247.5169024467468,10.516133,35.75803,42.932137,0.77247405,1169.5375637478298,14.065901,35.357113,56.685333,0.72403693,7e-05
232,1247.9345900217693,10.657292,35.763153,44.486313,0.77240884,1140.595194498698,13.15342,34.942734,48.516212,0.7304675,7e-05
233,1265.6871254444122,10.650935,36.01707,44.288826,0.7691655,1171.2530873616536,12.831704,35.429836,45.032154,0.7229006,4.899999999999999e-05
234,1250.1229448318481,10.52434,35.793694,43.34073,0.7720199,1140.5721469455295,12.841767,34.902306,46.632732,0.73109084,4.899999999999999e-05
235,1222.7293410301208,10.201849,35.401066,41.413055,0.776994,1114.2020348442925,12.84603,34.491817,46.735157,0.73737895,4.899999999999999e-05
236,1216.111184199651,10.148285,35.3056,40.70641,0.7781952,1114.4337344699436,12.879269,34.513012,47.616497,0.73705614,4.899999999999999e-05
237,1215.706621726354,10.012048,35.299187,40.67705,0.7782757,1114.0155622694228,12.675756,34.52191,46.253784,0.7369205,4.899999999999999e-05
238,1208.4903545379639,10.032096,35.194733,40.940544,0.779586,1109.9486304389106,12.652273,34.469448,46.10693,0.73771954,4.899999999999999e-05
239,1208.952661037445,9.980932,35.200996,40.381226,0.7795075,1104.2279680040147,12.692729,34.354816,46.90202,0.73946106,4.899999999999999e-05
240,1203.3703571160634,9.957266,35.119522,40.599663,0.780527,1120.301023695204,13.050131,34.57804,49.77791,0.7360643,4.899999999999999e-05
241,1211.7553199927013,10.091897,35.241867,41.267254,0.7789952,1120.0490129258897,12.796144,34.608208,46.783066,0.7356036,4.899999999999999e-05
242,1209.3666237195332,9.994011,35.20731,40.87445,0.7794285,1106.6163270738389,12.786177,34.39454,47.04502,0.7388582,4.899999999999999e-05
243,1201.8287998835247,9.967614,35.096966,40.93525,0.7808089,1111.2490327623154,12.9054785,34.44065,48.30989,0.7381576,4.899999999999999e-05
244,1207.762957572937,9.972721,35.183975,40.541485,0.77972066,1108.30909898546,12.933376,34.408966,48.16128,0.7386391,4.899999999999999e-05
245,1196.8364689350128,10.019963,35.024853,41.20999,0.78170866,1107.9971974690754,12.729979,34.430637,46.520042,0.73830974,4.899999999999999e-05
246,1199.3337732156117,9.932185,35.060894,41.00939,0.7812592,1118.740690443251,12.878645,34.583008,47.774372,0.7359885,4.899999999999999e-05
247,1199.0696446100872,9.943906,35.057068,40.83803,0.781307,1113.8019426133897,13.031694,34.485043,49.803497,0.7374821,4.899999999999999e-05
248,1196.6821895440419,9.987548,35.0221,40.77624,0.781743,1109.7398444281685,12.73394,34.45919,47.36709,0.7378756,3.4299999999999993e-05
249,1190.1497532526653,9.896092,34.926567,40.547173,0.7829321,1100.6509679158528,12.866213,34.28412,48.634853,0.7405323,3.4299999999999993e-05
250,1185.0781838099163,9.909151,34.85258,40.646587,0.7838507,1104.587151421441,12.665816,34.360382,46.11324,0.73937666,3.4299999999999993e-05
251,1188.830250898997,9.885764,34.907467,40.445908,0.78316945,1106.3873104519314,12.683909,34.385662,46.58375,0.73899305,3.4299999999999993e-05
252,1181.8206673463185,9.863765,34.804283,40.480568,0.7844494,1108.873137580024,12.884802,34.400826,48.82045,0.7387628,3.4299999999999993e-05
253,1177.8967265288036,9.807464,34.7469,40.68114,0.7851596,1108.822762383355,12.72211,34.428066,47.335125,0.7383489,3.4299999999999993e-05
254,1179.068106730779,9.82524,34.763733,40.89977,0.7849513,1096.8065388997395,12.692473,34.25356,46.986515,0.7409947,3.4299999999999993e-05
255,1183.0188005765278,9.794472,34.821953,40.35047,0.7842305,1096.0338745117188,12.782279,34.227455,47.619446,0.7413893,3.4299999999999993e-05
256,1179.8960262139638,9.82024,34.77624,40.153904,0.7847966,1108.448438856337,12.938647,34.40266,48.89133,0.73873496,3.4299999999999993e-05
257,1179.9123254617054,9.844508,34.776527,40.475433,0.7847931,1107.8587799072266,12.934582,34.41165,48.555126,0.7385983,3.4299999999999993e-05
258,1180.565911213557,9.858444,34.78594,40.575874,0.78467655,1101.5280151367188,12.698496,34.319477,46.727932,0.73999685,3.4299999999999993e-05
259,1175.094796180725,9.776087,34.705135,40.644447,0.78567576,1106.2376217312283,12.977711,34.3524,49.40392,0.7394978,3.4299999999999993e-05
260,1177.3802023728688,9.805881,34.73906,40.523106,0.78525656,1101.1956227620442,12.750453,34.2989,46.34352,0.74030846,3.4299999999999993e-05
261,1176.4524544080098,9.772262,34.72508,40.59863,0.78542936,1113.9670121934678,12.676375,34.51122,45.17032,0.73708344,3.4299999999999993e-05
262,1176.190492471059,9.723307,34.7213,40.066864,0.7854761,1101.585654364692,12.77175,34.285393,47.199196,0.7405131,3.4299999999999993e-05
263,1165.7313907146454,9.7576885,34.56701,40.056602,0.7873784,1098.9979383680557,12.766144,34.263,47.572807,0.7408519,3.4299999999999993e-05
264,1167.002455631892,9.731724,34.5858,40.217636,0.78714716,1101.0075395372178,12.693872,34.30786,46.88796,0.74017274,2.4009999999999995e-05
265,1175.6453127463658,9.784614,34.713478,40.083347,0.7855727,1092.6444914076064,12.800093,34.17363,48.019,0.742202,2.4009999999999995e-05
266,1169.786396741867,9.713111,34.627426,39.81745,0.78663445,1093.6075761583115,12.724025,34.188858,47.30986,0.7419722,2.4009999999999995e-05
267,1168.2300302187602,9.748011,34.603825,40.36032,0.7869252,1095.5594635009766,12.674396,34.21178,46.33814,0.741626,2.4009999999999995e-05
268,1168.0161634286244,9.6536665,34.60046,39.864307,0.7869667,1100.029187520345,12.700838,34.26656,47.01794,0.740798,2.4009999999999995e-05
269,1161.2128227154415,9.654243,34.49984,39.883236,0.7882039,1094.4332631429036,12.776801,34.17949,47.964104,0.7421136,2.4009999999999995e-05
270,1163.032484014829,9.683593,34.526768,40.157307,0.78787315,1093.1115264892578,12.6667795,34.18227,46.960117,0.7420716,2.4009999999999995e-05
271,1155.9096498886745,9.603912,34.42101,39.992805,0.7891707,1096.0057050916885,12.744798,34.209126,47.699463,0.7416662,2.4009999999999995e-05
272,1153.8934437036514,9.604101,34.391018,39.78028,0.7895379,1090.7278510199653,12.691425,34.14542,46.962704,0.74262744,2.4009999999999995e-05
273,1156.6258713006973,9.598578,34.431957,40.07681,0.7890366,1092.918455335829,12.620332,34.183235,45.8146,0.742057,2.4009999999999995e-05
274,1156.2880493799846,9.581505,34.425793,39.70462,0.7891121,1093.6163736979167,12.653982,34.17879,46.469707,0.74212414,2.4009999999999995e-05
275,1155.2436556418736,9.60695,34.41113,39.69248,0.7892917,1090.3676800198025,12.6676235,34.11859,46.921074,0.74303174,2.4009999999999995e-05
276,1152.7878690560658,9.580093,34.374588,39.858322,0.78973895,1084.7855241563584,12.596452,34.05454,46.30237,0.74399567,2.4009999999999995e-05
277,1153.8274832566578,9.556073,34.38995,39.70303,0.789551,1089.1873431735569,12.621511,34.113697,46.343212,0.7431054,2.4009999999999995e-05
278,1149.9952158927917,9.57675,34.33271,39.544415,0.7902509,1088.305458916558,12.707394,34.087063,47.112743,0.7435064,2.4009999999999995e-05
279,1154.9627497593563,9.6129875,34.40694,39.62104,0.78934294,1085.2961849636501,12.614768,34.04912,46.57015,0.7440771,2.4009999999999995e-05
280,1147.6810837189357,9.585895,34.29816,39.625122,0.7906729,1087.2254960801865,12.818688,34.070797,48.450356,0.74375117,2.4009999999999995e-05
281,1155.3413614034653,9.570132,34.412785,39.654297,0.7892714,1089.248499552409,12.916285,34.095036,49.479668,0.7433864,2.4009999999999995e-05
282,1149.8359319369,9.596021,34.33056,40.008785,0.79027724,1092.4813130696614,12.785064,34.15794,48.119183,0.7424387,2.4009999999999995e-05
283,1143.361896276474,9.557388,34.233604,40.095295,0.79146016,1092.4500172932942,12.702102,34.153343,47.120132,0.742508,2.4009999999999995e-05
284,1152.7085202534993,9.566592,34.373165,39.930603,0.78975636,1094.9989717271592,12.707874,34.195896,46.65945,0.7418659,2.4009999999999995e-05
285,1155.6648026307423,9.557452,34.417023,39.641262,0.7892195,1094.304562886556,12.820263,34.179756,47.793053,0.74210954,1.6806999999999997e-05
286,1143.1352486610413,9.563033,34.230396,40.054176,0.79149926,1087.424331665039,12.707484,34.08449,47.19578,0.7435451,1.6806999999999997e-05
287,1150.474146882693,9.545243,34.340294,39.952778,0.7901583,1085.9487677680122,12.667177,34.05468,46.67522,0.7439935,1.6806999999999997e-05
288,1145.2146233717601,9.53624,34.26172,39.66124,0.7911174,1083.6524064805772,12.664816,34.019974,46.232014,0.74451506,1.6806999999999997e-05
289,1143.802804152171,9.491537,34.240402,39.281235,0.7913773,1085.305128309462,12.634688,34.04884,46.079323,0.7440814,1.6806999999999997e-05
290,1144.9599649906158,9.491265,34.25777,39.27969,0.7911656,1081.1424458821614,12.600788,33.978542,46.033863,0.745137,1.6806999999999997e-05
291,1136.1030920743942,9.502235,34.124737,39.32963,0.79278445,1083.5670081244575,12.592378,34.016712,46.220524,0.74456406,1.6806999999999997e-05
292,1140.0507739782333,9.4637785,34.184074,39.301327,0.7920631,1080.626724243164,12.639441,33.967045,46.843204,0.7453095,1.6806999999999997e-05
293,1140.7789268891017,9.493257,34.195263,39.215042,0.791927,1085.0180070665147,12.616975,34.038025,46.719982,0.74424386,1.6806999999999997e-05
294,1142.2666514714558,9.469324,34.2174,39.011593,0.7916575,1087.7047424316406,12.814641,34.06881,48.72249,0.74378103,1.6806999999999997e-05
295,1136.7047378619511,9.488048,34.134262,39.58538,0.7926687,1089.2354024251301,12.873257,34.10274,49.208363,0.7432704,1.6806999999999997e-05
296,1134.2372248967488,9.516589,34.09668,40.227604,0.79312503,1088.7284071180557,12.846984,34.09486,48.525536,0.74338907,1.6806999999999997e-05
297,1135.883342107137,9.492233,34.121784,40.1218,0.7928203,1092.3079562717014,12.847613,34.143414,47.798473,0.74265766,1.6806999999999997e-05
298,1139.8598600625992,9.491948,34.18081,40.014523,0.7921029,1088.90870836046,12.703366,34.10303,46.07392,0.7432661,1.6806999999999997e-05
299,1139.378261725108,9.463277,34.174213,39.776955,0.7921831,1090.6898210313584,12.5885725,34.143528,44.984413,0.742656,1.6806999999999997e-05
300,1132.729732632637,9.39879,34.074387,38.90634,0.79339546,1084.203401353624,12.619926,34.027977,45.814346,0.74439484,1.6806999999999997e-05
301,1130.2697248856227,9.441909,34.03738,38.944454,0.793844,1081.4500139024522,12.593287,33.99074,46.05915,0.7449539,1.1764899999999996e-05
302,1133.531908551852,9.41234,34.086727,38.938026,0.7932458,1081.9355205959744,12.615717,33.994026,46.50635,0.74490464,1.1764899999999996e-05
303,1131.5494689544041,9.4098835,34.055992,38.897854,0.79361844,1081.7651774088542,12.668283,33.984867,47.580715,0.7450421,1.1764899999999996e-05
304,1131.3418849309285,9.438704,34.053654,39.397415,0.7936468,1083.0723809136284,12.763505,33.99594,48.463287,0.7448759,1.1764899999999996e-05
305,1129.0768158833187,9.418168,34.019398,39.774593,0.7940617,1084.3489362928603,12.749215,34.023262,48.0359,0.7444657,1.1764899999999996e-05
306,1131.222753604253,9.411159,34.051765,39.854572,0.79366964,1085.7968198988174,12.725108,34.049854,47.45301,0.7440661,1.1764899999999996e-05
307,1126.5582645336788,9.41338,33.98128,39.824352,0.79452294,1084.6026848687065,12.696874,34.03134,46.850853,0.7443443,1.1764899999999996e-05
308,1132.0107900301616,9.425264,34.0636,39.766323,0.7935262,1080.8974075317383,12.636483,33.978794,46.13886,0.7451332,1.1764899999999996e-05
309,1124.4997785886128,9.382975,33.950382,39.197777,0.7948965,1080.40611521403,12.656275,33.96338,46.32147,0.7453644,1.1764899999999996e-05
310,1133.9708255529404,9.377286,34.093437,39.03454,0.7931644,1079.4223013983833,12.6349125,33.94895,46.55238,0.7455807,1.1764899999999996e-05
311,1127.293909907341,9.381979,33.992764,39.057575,0.79438406,1081.2562408447266,12.655507,33.976208,46.89521,0.745172,1.1764899999999996e-05
312,1122.644919037819,9.369622,33.9222,39.06708,0.7952368,1081.0869640774197,12.651656,33.970703,47.06368,0.7452545,1.1764899999999996e-05
313,1130.438716173172,9.393682,34.039707,39.109577,0.7938158,1084.8398691813152,12.758031,34.017746,47.87601,0.74454856,1.1764899999999996e-05
314,1135.1809181769688,9.421642,34.110996,39.4715,0.7929512,1084.1008767022026,12.750834,34.01223,47.803806,0.74463135,1.1764899999999996e-05
315,1123.9672025839488,9.38916,33.942463,39.68181,0.79499215,1083.420733133952,12.7301235,34.003757,47.505848,0.74475855,1.1764899999999996e-05
316,1130.8342572053273,9.407526,34.04614,39.764854,0.7937378,1084.7593332926433,12.691115,34.027153,46.786205,0.74440724,1.1764899999999996e-05
317,1126.4595128297806,9.39659,33.980206,39.46589,0.794536,1080.7135552300347,12.664062,33.971333,46.383873,0.7452451,1.1764899999999996e-05
318,1126.3809589942296,9.350666,33.978817,39.07352,0.79455274,1078.641953362359,12.639515,33.940186,46.354084,0.74571204,1.1764899999999996e-05
319,1127.7849980990093,9.361234,34.00004,39.02274,0.794296,1076.2592637803818,12.596044,33.898403,46.140095,0.7463378,1.1764899999999996e-05
320,1119.6973954041798,9.3718815,33.877666,39.0036,0.7957741,1078.4171922471787,12.631393,33.926514,46.699154,0.7459169,1.1764899999999996e-05
321,1124.0463571548462,9.352883,33.943466,39.12049,0.79498,1078.494873046875,12.667868,33.92698,47.146248,0.7459099,1.1764899999999996e-05
322,1124.0127296050389,9.375566,33.94319,39.258957,0.7949833,1081.0065341525608,12.678742,33.965626,47.28105,0.7453307,1.1764899999999996e-05
323,1126.0897179047267,9.36689,33.974392,39.15525,0.7946062,1084.4930114746094,12.840511,34.0113,48.71407,0.74464536,1.1764899999999996e-05
324,1120.5708142518997,9.377043,33.891293,39.681633,0.7956098,1083.8877783881294,12.797869,34.006916,48.145187,0.74471116,1.1764899999999996e-05
325,1118.1385325988133,9.372013,33.8541,39.918133,0.7960582,1083.2005683051216,12.722937,34.000122,47.11622,0.74481314,1.1764899999999996e-05
326,1120.4364820718765,9.351153,33.8892,39.460667,0.79563504,1083.91515689426,12.702961,34.00746,46.55099,0.74470294,1.1764899999999996e-05
327,1124.0878606239955,9.361068,33.94358,39.263763,0.7949786,1081.8794386121963,12.611371,33.98646,45.63631,0.74501824,1.1764899999999996e-05
328,1123.1604980230331,9.328819,33.93029,38.799484,0.79513913,1078.3260531955295,12.578326,33.930126,45.803757,0.7458627,8.235429999999996e-06
329,1125.1064501603444,9.373696,33.959343,38.49823,0.7947881,1076.168450249566,12.647016,33.885284,47.1034,0.74653405,8.235429999999996e-06
330,1123.20964662234,9.381697,33.930996,39.00204,0.7951306,1077.3306028578018,12.69506,33.904457,47.587837,0.7462471,8.235429999999996e-06
331,1120.2127573092778,9.361187,33.885406,39.406197,0.79568076,1080.1461198594834,12.740671,33.944824,47.95976,0.74564254,8.235429999999996e-06
332,1123.2649860779445,9.389284,33.93179,39.720516,0.795121,1080.0592142740886,12.701042,33.947083,47.367195,0.7456087,8.235429999999996e-06
333,1119.854831814766,9.396247,33.88003,39.602127,0.7957456,1078.2119276258682,12.666505,33.921364,46.84239,0.74599403,8.235429999999996e-06
334,1123.1930077870686,9.350768,33.930695,39.2976,0.79513425,1075.8296000162761,12.633159,33.887516,46.499714,0.7465007,8.235429999999996e-06
335,1116.291801015536,9.341431,33.826324,39.149128,0.7963926,1078.9646097819011,12.635052,33.93106,46.526726,0.7458488,8.235429999999996e-06
336,1121.5760207970936,9.359665,33.906315,38.985016,0.7954286,1077.6201790703667,12.654251,33.90779,46.874462,0.7461972,8.235429999999996e-06
337,1119.4783817132313,9.337561,33.874672,39.021034,0.7958102,1076.2847968207466,12.6915655,33.887257,47.365826,0.74650455,8.235429999999996e-06
338,1124.5810901721318,9.353033,33.951614,39.442257,0.7948816,1077.2915963066948,12.707661,33.902092,47.466316,0.7462825,8.235429999999996e-06
339,1118.6294158697128,9.3309355,33.86163,39.259922,0.7959674,1077.2548751831055,12.676401,33.90413,47.090282,0.74625206,8.235429999999996e-06
340,1120.3061918020248,9.314248,33.886955,39.325657,0.7956621,1075.9116287231445,12.6834135,33.885895,46.959408,0.74652493,8.235429999999996e-06
341,1114.5803033510845,9.340244,33.800564,39.331757,0.7967026,1075.3335249159072,12.682762,33.874886,46.88542,0.74668956,8.235429999999996e-06
342,1120.3357799053192,9.343061,33.887436,39.292244,0.7956563,1077.7656758626301,12.666818,33.912533,46.71102,0.74612623,8.235429999999996e-06
343,1114.6612655321758,9.349444,33.801342,38.958584,0.79669327,1073.747896830241,12.663728,33.850075,46.86992,0.74706054,8.235429999999996e-06
344,1119.5732644001644,9.347894,33.875896,39.06293,0.79579544,1077.514368693034,12.676362,33.90942,47.133873,0.74617285,8.235429999999996e-06
345,1119.677056868871,9.349647,33.877483,39.193188,0.7957763,1077.0602383083767,12.697115,33.89573,47.320244,0.74637777,8.235429999999996e-06
346,1118.37193775177,9.303971,33.857918,39.13286,0.79601216,1077.4899088541667,12.696933,33.897785,47.28688,0.746347,8.235429999999996e-06
347,1118.4444194237392,9.344015,33.859116,39.38989,0.79599774,1076.0802883572048,12.685956,33.881527,47.16157,0.74659026,8.235429999999996e-06
348,1110.4086261987686,9.30934,33.737152,39.064476,0.7974647,1075.1533542209202,12.705442,33.867825,47.284134,0.74679524,8.235429999999996e-06
349,1116.1953381697338,9.333421,33.824665,39.194843,0.7964126,1074.030485365126,12.668025,33.85155,46.93165,0.7470385,8.235429999999996e-06
350,1113.2756270567577,9.315312,33.780647,39.182465,0.7969422,1075.8525975545247,12.671142,33.874992,46.94465,0.746688,8.235429999999996e-06
351,1114.0377666950226,9.32904,33.791992,39.07106,0.79680574,1075.1474745008682,12.672817,33.86561,47.12389,0.7468283,8.235429999999996e-06
352,1143.389789859454,9.321824,34.234535,39.133896,0.7914488,1074.7438744439019,12.666806,33.862457,47.137127,0.74687546,5.764800999999997e-06
353,1112.7068140506744,9.302314,33.772102,39.026546,0.7970449,1075.8260947333442,12.698887,33.874466,47.42624,0.7466959,5.764800999999997e-06
354,1110.9980665047963,9.306851,33.74576,39.217243,0.7973613,1074.7763773600261,12.674009,33.861977,47.242977,0.7468827,5.764800999999997e-06
355,1116.7315271298091,9.316881,33.833134,39.32023,0.79631066,1075.7214728461372,12.681983,33.874935,47.120884,0.74668884,5.764800999999997e-06
356,1106.89435172081,9.283661,33.683628,39.25992,0.79810685,1076.470317416721,12.671529,33.888363,47.014034,0.746488,5.764800999999997e-06
357,1114.1047029892604,9.290758,33.79326,39.041386,0.7967905,1076.110844930013,12.669225,33.880848,47.068115,0.74660045,5.764800999999997e-06
358,1115.0287615458171,9.273981,33.80719,39.015957,0.79662293,1074.4109819200303,12.658269,33.857376,46.98558,0.74695134,5.764800999999997e-06
359,1114.5465899308522,9.309571,33.799755,39.07059,0.7967124,1074.8763190375435,12.663756,33.86236,47.067192,0.74687696,5.764800999999997e-06
360,1111.2677526474,9.267942,33.749866,38.985653,0.797312,1075.2353456285264,12.682141,33.871037,47.25602,0.74674714,5.764800999999997e-06
361,1113.2308729887009,9.323072,33.779945,39.201168,0.7969506,1074.079622056749,12.66259,33.852715,47.00314,0.7470211,4.035360699999998e-06
362,1111.4063713550568,9.29131,33.752243,39.083145,0.7972835,1074.1277262369792,12.678651,33.849083,47.115433,0.7470753,4.035360699999998e-06
363,1115.9873408873875,9.283549,33.82185,39.060352,0.7964465,1074.765363905165,12.681015,33.860004,47.151382,0.7469121,4.035360699999998e-06
364,1110.3511214256287,9.275968,33.736305,39.116497,0.79747486,1073.9180840386284,12.681572,33.847485,47.161827,0.7470993,4.035360699999998e-06
365,1111.7051271597545,9.290599,33.75661,39.194736,0.797231,1073.889628092448,12.671722,33.848427,47.147266,0.7470851,4.035360699999998e-06
366,1109.1857112248738,9.278485,33.718773,39.184143,0.7976853,1076.009241739909,12.6845,33.877712,47.252483,0.74664736,4.035360699999998e-06
367,1111.9695301055908,9.290661,33.76084,39.05891,0.7971802,1074.5302641126846,12.691243,33.85555,47.36199,0.74697876,4.035360699999998e-06
368,1109.8832644224167,9.272058,33.72901,39.240635,0.7975625,1075.1279195149739,12.673212,33.865734,47.126125,0.7468264,4.035360699999998e-06
