epoch,train_loss,train_mae,train_rmse,train_r2,val_loss,val_mae,val_rmse,val_r2
27,4782.718375,21.627218,69.157196,0.14894313,3965.8624405648434,19.610392,62.975094,0.12454265
28,4743.180617,21.54892,68.87075,0.1559785,3941.809651338636,19.509201,62.783833,0.12985235
29,4703.466980639984,21.300133,68.581825,0.16304535,3920.802411604993,19.368414,62.61631,0.1344896
30,4672.766838868147,21.253077,68.35764,0.16850823,3915.4767279264815,19.751173,62.573772,0.13566518
31,4643.9490863672645,21.144537,68.14652,0.17363626,3890.4864544153297,19.003157,62.373768,0.14118177
32,4613.230228826277,20.810177,67.92077,0.17910242,3850.9409782482708,18.820454,62.05595,0.1499114
33,4583.971104550065,20.734274,67.70503,0.18430895,3852.5546697182176,18.861486,62.068947,0.14955527
34,4543.913071787896,20.469633,67.408554,0.19143707,3792.5133898894765,18.475662,61.58339,0.16280907
35,4507.888273,20.361132,67.14081,0.19784749,3793.8341489610852,18.540108,61.594105,0.16251773
36,4482.734985751269,20.327665,66.95323,0.20232332,3748.2217101635993,18.460499,61.22272,0.1725865
37,4441.9321,20.006523,66.64782,0.20958394,3767.436053774822,18.506214,61.379444,0.16834497
38,4456.958384,20.298666,66.76045,0.2069102,3745.3974901241495,18.880882,61.19965,0.17320997
39,4394.046524977169,19.846283,66.287605,0.21810496,3710.4876576666993,18.131989,60.913773,0.18091625
40,4399.230233362943,20.132553,66.32669,0.21718252,3725.962371002006,18.944183,61.04066,0.17750025
41,4347.948799717871,19.808794,65.93898,0.22630775,3679.7608379602516,18.17789,60.661034,0.18769908
42,4330.846500609073,19.675611,65.809166,0.22935098,3655.703295921521,18.424612,60.462414,0.1930098
43,4277.229219967506,19.359343,65.40053,0.2388919,3629.2138673443983,17.865229,60.242958,0.19885725
44,4265.278249744348,19.403553,65.3091,0.24101847,3612.2398046690328,18.165546,60.10191,0.2026043
45,4219.009662,19.16273,64.9539,0.24925172,3586.531711657269,17.85441,59.88766,0.20827919
46,4197.576775251687,19.114107,64.78871,0.25306553,3549.5944785445085,17.72067,59.578476,0.21643311
47,4168.641113081397,18.922825,64.56502,0.25821453,3577.6887560881505,18.075727,59.813786,0.2102313
48,4145.314133000202,18.847235,64.38412,0.2623654,3530.5694231818493,18.038715,59.418594,0.22063285
49,4109.8251068974605,18.808084,64.10792,0.26868045,3526.106620356654,17.700478,59.381027,0.22161812
50,4102.778320142625,18.750917,64.05293,0.26993448,3507.9394770799104,17.727345,59.22786,0.22562838
51,4083.2686884492227,18.619297,63.90046,0.2734061,3475.9248677010146,17.61878,58.95697,0.23269564
52,4074.3314372364334,18.691536,63.83049,0.2749964,3476.529085,17.595718,58.9621,0.23256212
53,4033.650014751162,18.470236,63.511024,0.28223532,3428.1087745925297,17.26299,58.550053,0.24325085
54,4051.092068495435,18.811985,63.64819,0.2791317,3444.542542535466,17.645155,58.690224,0.23962319
55,3981.5579910927845,18.33176,63.099586,0.29150486,3403.0038144682303,16.788677,58.33527,0.24879277
56,3999.9926623711026,18.43682,63.245495,0.28822452,3429.8902272092664,17.906757,58.565266,0.24285758
57,3951.494557228913,18.15818,62.860912,0.2968545,3365.5917916811327,17.37763,58.01372,0.25705135
58,3942.273172724536,18.257713,62.787525,0.2984954,3385.7188187123415,17.344202,58.186928,0.25260842
59,3913.7250570760652,18.259594,62.55977,0.30357534,3365.8927663017034,16.7429,58.01631,0.25698495
60,3945.2609153003104,18.51223,62.811314,0.29796374,3365.0526236320075,17.663399,58.00907,0.2571705
61,3874.1965069324265,17.969677,62.243046,0.31060922,3325.487118398984,17.249643,57.667038,0.26590437
62,3839.0496368108425,17.93698,61.960068,0.31686336,3319.8914443614453,17.029993,57.6185,0.26713967
63,3804.043354656467,17.71461,61.676926,0.32309258,3271.8437180378774,17.038797,57.20003,0.27774608
64,3808.5923286442985,17.75877,61.713795,0.3222831,3276.3427499388567,16.792202,57.23935,0.2767529
65,3787.206702361641,17.779652,61.540287,0.3260885,3288.404084,17.07841,57.34461,0.2740904
66,3768.563945,17.52691,61.38863,0.32940596,3258.192932825029,16.80765,57.08058,0.2807595
67,3760.5215327694436,17.793402,61.32309,0.33083707,3268.647584080851,17.071596,57.172085,0.27845168
68,3727.252630767123,17.459066,61.05123,0.336757,3255.9139784368945,17.445093,57.06062,0.28126252
69,3714.227726424841,17.549047,60.944466,0.33907473,3231.9967823919005,16.9964,56.850655,0.28654224
70,3690.838762974068,17.31053,60.752274,0.34323663,3305.3728309688154,18.100645,57.49237,0.27034467
71,3692.361193943586,17.589022,60.7648,0.34296578,3174.8542402416465,16.692259,56.345844,0.29915643
72,3662.534111187828,17.347288,60.518875,0.34827328,3276.5930123463854,17.640684,57.24153,0.2766977
73,3676.069435194574,17.747265,60.630596,0.34586477,3155.748027,16.697222,56.176044,0.30337405
74,3635.889906927582,17.335043,60.29834,0.35301447,3252.119684033382,17.771423,57.02736,0.2821002
75,3636.578755386842,17.390867,60.30405,0.35289192,3218.268871592765,18.04217,56.72979,0.28957266
76,3583.137752170725,17.118599,59.859318,0.36240143,3164.9367288964363,17.449379,56.25777,0.30134565
77,3571.9201264147205,17.045425,59.76554,0.3643976,3137.179609866109,17.1818,56.010532,0.30747294
78,3574.8804311696113,17.220398,59.790302,0.3638708,3179.379442592558,17.838104,56.385983,0.2981575
79,3566.0479708248754,17.346424,59.716396,0.36544245,3148.323482245168,17.247751,56.10992,0.30501306
80,3544.8400215093966,17.05346,59.53856,0.36921626,3106.128094996759,16.969776,55.73265,0.31432754
81,3513.784458862385,17.211533,59.277184,0.37474245,3066.0865101545446,16.096014,55.372253,0.32316667
82,3551.6964727075724,17.271666,59.59611,0.36799622,3054.8839634664373,16.485966,55.271004,0.3256396
83,3480.4406002621754,16.838152,58.995255,0.3806759,3004.9438891603004,16.226099,54.817368,0.33666384
84,3467.713086,16.795382,58.88729,0.3829406,3045.407742834728,16.623653,55.185215,0.32773143
85,3470.779986358423,16.991835,58.913326,0.38239485,3001.9251991941946,16.245481,54.78983,0.33733016
86,3426.557881413368,16.690706,58.536808,0.39026392,3008.089509641852,16.504925,54.846054,0.33596933
87,3424.244241680752,16.75505,58.51704,0.39067566,3059.1537278435385,17.411722,55.309616,0.32469708
88,3394.083027308176,16.678501,58.258762,0.3960426,3044.671919230831,17.495062,55.178547,0.32789385
89,3384.6798810178184,16.689419,58.178,0.39771587,2995.356421218726,17.111834,54.72985,0.33878022
90,3396.294273131645,16.790537,58.277733,0.3956492,2967.639011802804,17.01041,54.47604,0.34489882
91,3369.901627865974,16.800144,58.05085,0.40034562,2942.400355849533,16.305498,54.243896,0.3504702
92,3340.206922959563,16.663727,57.794525,0.40562958,2926.953275596908,15.968839,54.101326,0.3538801
93,3362.3370587062273,17.104864,57.98566,0.40169173,2965.592443893824,17.43048,54.457253,0.34535062
94,3307.5626529376336,16.401775,57.511417,0.41143835,2942.4709845893335,17.128149,54.24455,0.35045457
95,3298.177499647459,16.47623,57.42976,0.41310847,2862.7585196252157,15.763821,53.50475,0.368051
96,3272.305292895204,16.277294,57.204067,0.41771227,2876.650540599726,16.01218,53.634415,0.3649844
97,3276.124294618258,16.380892,57.23744,0.41703266,2860.351011935623,15.649216,53.482254,0.36858237
98,3276.2543236533256,16.562712,57.23857,0.4170096,2887.623692014654,16.37268,53.736614,0.362562
99,3249.868043401152,16.355005,57.007618,0.42170477,2861.9956835823523,16.378685,53.497623,0.36821938
100,3246.5987271032227,16.350945,56.97893,0.42228663,3027.6233874340032,18.008005,55.023846,0.33165735
101,3282.5872815624903,16.718573,57.29387,0.41588265,2882.9938093067526,17.51214,53.693516,0.3635841
102,3244.7542318907454,16.455606,56.96274,0.42261487,2922.016282487713,17.549307,54.055676,0.35497004
103,3240.140506826824,16.683311,56.922234,0.42343575,2824.7733653196697,15.833741,53.148598,0.3764361
104,3234.947739257013,16.59062,56.876602,0.4243598,2813.7211329842585,16.386087,53.04452,0.3788759
105,3183.4150352752827,16.128584,56.421757,0.4335298,2881.9078835398436,17.35528,53.683403,0.36382377
106,3148.052347769047,15.982265,56.10751,0.43982238,2811.2318894458767,16.68303,53.021053,0.37942535
107,3149.9287721025607,16.291643,56.12423,0.4394884,2753.212312583621,15.97962,52.47106,0.39223313
108,3163.0259839490727,16.23381,56.240788,0.43715787,2779.770403482491,15.866276,52.723526,0.38637048
109,3134.3177720565145,16.271847,55.984978,0.4422663,2750.759683578125,15.721062,52.447685,0.39277458
110,3168.27265,16.215052,56.28741,0.43622428,2793.8478651246255,16.907303,52.85686,0.38326287
111,3124.772329524052,16.251873,55.899666,0.4439649,2908.0362988936254,18.93871,53.92621,0.358056
112,3121.453748671776,16.198889,55.869972,0.4445554,3053.866704012257,19.290236,55.261803,0.32586414
113,3144.756126178974,16.734264,56.07812,0.44040895,2717.845901384659,15.984824,52.132965,0.40004015
114,3078.038652,16.047886,55.480072,0.45228088,2694.915370820783,15.778609,51.912575,0.40510207
115,3064.1180719501767,16.01204,55.354477,0.454758,2754.1438795494814,16.805973,52.47994,0.3920275
116,3038.0820510554486,15.93122,55.118797,0.45939094,2799.402669899628,16.948994,52.90938,0.38203663
117,3091.1165717324166,16.173563,55.59781,0.44995373,2703.359871587831,17.204308,51.993843,0.40323794
118,3056.2780896719564,15.97888,55.28362,0.45615304,2788.1952343431153,17.623163,52.803364,0.38451076
119,3062.822163709879,16.431814,55.34277,0.45498854,2646.3128751559316,15.4621105,51.442326,0.41583103
120,3074.9820943956056,16.080576,55.452522,0.45282477,2680.7538356260266,16.731764,51.775997,0.40822822
121,2995.8650711149503,15.829969,54.734497,0.4669032,2607.1156151792625,15.73313,51.05992,0.42448372
122,2966.616392,15.8066635,54.466652,0.4721079,2635.3115849613846,15.857458,51.33528,0.41825956
123,2977.735744603725,16.027668,54.568634,0.4701292,2638.9955168429765,15.467152,51.371155,0.41744632
124,3053.1268946779423,16.340717,55.255104,0.4567138,2650.172445549946,17.668139,51.479828,0.41497898
125,2962.739884781853,15.849309,54.431057,0.47279763,2673.654948240081,17.093603,51.707394,0.40979534
126,2915.3044612961967,15.726385,53.99356,0.48123848,2726.004676590714,17.38788,52.211155,0.39823914
127,2940.634594530706,15.9517,54.22762,0.47673112,2597.4228483794527,15.794439,50.964916,0.4266234
128,2967.635766869366,15.909143,54.47601,0.47192645,2606.620272307401,15.902248,51.05507,0.4245931
129,2896.9081757451168,15.584607,53.822933,0.48451203,2539.596873406132,15.739118,50.394413,0.43938833
130,2955.4639177703357,15.784857,54.364178,0.47409242,2620.480383130538,16.414335,51.190624,0.42153352
131,2923.5723126804273,15.743365,54.070065,0.47976732,2723.0867849516117,18.59791,52.18321,0.39888322
132,2902.7065550998373,15.942148,53.87677,0.48348027,2822.8685455268164,18.736925,53.130672,0.37685668
133,2935.301199212914,16.740675,54.17842,0.4776802,2563.7159434756886,15.432111,50.633152,0.4340641
134,2992.4033386290425,16.396534,54.70286,0.46751922,2587.6200638998625,17.618685,50.868656,0.4287873
135,2871.4056878330352,15.662048,53.585495,0.4890501,2499.2226692346685,16.02285,49.99223,0.44830084
136,2849.2425914382184,15.79024,53.378296,0.49299383,2494.288998510832,15.178606,49.942856,0.44939
137,2836.111364178511,15.712337,53.255154,0.49533045,2477.973877633017,15.537285,49.77925,0.4529915
138,2845.154508449552,15.616888,53.33999,0.49372125,2612.0426540467183,17.217447,51.108147,0.4233961
139,2855.5764688068384,15.785604,53.43759,0.49186677,2505.4238987904523,16.314642,50.05421,0.44693202
140,2812.8286902946666,15.698228,53.036106,0.4994735,2532.233387,16.008726,50.321304,0.4410138
141,2789.0451022274915,15.735242,52.811413,0.5037056,2469.5386367994424,15.2903595,49.694458,0.45485348
142,2824.5662612715187,15.418347,53.14665,0.49738485,2730.3074487871686,17.234932,52.252346,0.39728928
143,2806.947809735231,15.580202,52.980637,0.5005199,2408.8090086137695,15.782674,49.079617,0.46825963
144,2801.6895546504074,15.619073,52.93099,0.5014556,2445.686851042493,15.749699,49.453888,0.46011877
145,2759.8342293150376,15.548146,52.534126,0.5089035,2478.980730340577,17.335274,49.789364,0.45276928
146,2765.8620140260546,15.516418,52.59146,0.507831,2571.835425420738,17.239155,50.71327,0.43227172
147,2752.8792802951816,15.395516,52.467888,0.5101411,2412.2579832321617,15.951352,49.114742,0.46749818
148,2751.242993,15.465898,52.452293,0.51043224,2374.572579156055,15.415592,48.729588,0.47581714
149,2700.900129856592,15.459057,51.97019,0.51939046,2457.491015453314,15.816462,49.573086,0.4575131
150,2693.081159595422,15.205051,51.894905,0.5207818,2420.3619545252523,15.671744,49.197174,0.4657092
151,2686.0998226433076,15.24482,51.827595,0.52202415,2418.3876774802216,16.166279,49.177105,0.4661451
152,2684.6828773663415,15.249153,51.813923,0.5222763,2402.451741923594,15.983302,49.014812,0.4696629
153,2674.370238,15.1456995,51.714314,0.52411133,2381.3718133873867,15.685428,48.7993,0.47431624
154,2649.4158570465106,15.35936,51.472473,0.5285519,2334.791737496832,14.998582,48.319683,0.4845987
155,2669.2893425542384,15.301557,51.66516,0.5250155,2352.859947753733,16.734728,48.506287,0.4806102
156,2637.115755,15.246324,51.35285,0.5307406,2377.9774184295184,16.290218,48.76451,0.47506553
157,2674.7484281448733,15.2768755,51.71797,0.52404404,2406.887349088935,16.441582,49.06004,0.46868372
158,2655.2273924452224,15.553301,51.528896,0.5275177,2392.836076985999,15.8271,48.916626,0.47178555
159,2621.183614,15.09451,51.197495,0.53357553,2342.726363913921,15.659954,48.40172,0.48284715
160,2590.3863850901466,15.036994,50.89584,0.53905576,2336.648223465772,16.40139,48.33889,0.4841889
161,2620.361307460183,15.204335,51.189465,0.5337219,2289.4104097486033,15.758642,47.847782,0.49461663
162,2634.6467949468165,15.672272,51.32881,0.5311799,2274.0334444631007,15.332045,47.68683,0.498011
163,2573.3689297949013,15.006689,50.728382,0.542084,2465.854616245188,17.340853,49.657375,0.45566684
164,2581.092557326281,15.2247095,50.804455,0.5407096,2401.0671830758347,17.180628,49.000687,0.46996856
165,2615.0277400388386,15.44683,51.137344,0.53467095,2262.7799766169924,15.549573,47.568687,0.5004952
166,2553.8131867304455,15.177252,50.535263,0.5455638,2261.5005410693384,14.952827,47.555237,0.5007776
167,2642.3547803158062,15.496026,51.40384,0.5298083,2319.510865906144,16.4271,48.1613,0.48797202
168,2577.9000804878638,15.167797,50.77303,0.54127765,2404.670740042577,16.776037,49.03744,0.46917307
169,2537.752490959842,15.03687,50.376106,0.54842174,2319.1025763393195,16.296846,48.157066,0.48806202
170,2519.9400757125723,15.179916,50.199005,0.5515913,2237.6040974878388,15.158601,47.303318,0.50605273
171,2582.5666705757944,15.31644,50.81896,0.5404473,2312.119490110963,16.67366,48.084507,0.48960358
172,2495.483116564598,15.044056,49.954807,0.55594325,2369.4726499344015,16.93265,48.67723,0.47694296
173,2510.1456932662436,15.208441,50.101357,0.5533341,2222.4300916910934,15.161145,47.142654,0.5094024
174,2527.629671038095,15.014087,50.275536,0.550223,2279.602654,15.923151,47.745182,0.49678165
175,2516.2471253120907,14.971405,50.162205,0.5522485,2223.5645150835103,15.74518,47.15469,0.50915194
176,2559.339110918426,15.006503,50.589912,0.54458046,2300.0642800014953,16.773119,47.958984,0.49226475
177,2501.113319856635,15.261403,50.01113,0.5549414,2210.5693839032265,15.407104,47.016693,0.5120206
178,2578.2149085373994,15.317856,50.776123,0.5412216,2276.522261848265,16.49241,47.71292,0.49746156
179,2482.733903891133,14.937428,49.827038,0.5582119,2201.0898808248357,15.926245,46.915768,0.5141133
180,2481.8151207744645,14.953218,49.81782,0.55837536,2253.522049648121,16.500689,47.471275,0.5025389
181,2462.4337012010537,15.162497,49.622913,0.5618242,2128.2914648530555,14.797358,46.13341,0.5301833
182,2560.1701081181636,15.661636,50.598125,0.5444326,2252.7069712211555,16.763058,47.462692,0.50271875
183,2442.085269,14.85391,49.41746,0.56544507,2209.6706574997597,16.53077,47.007137,0.51221895
184,2427.786486537611,14.957661,49.272575,0.56798947,2190.682273277731,15.696935,46.80472,0.5164107
185,2425.7988709585293,14.894287,49.252403,0.56834316,2134.0211630170757,15.29811,46.195465,0.5289185
186,2444.063712084457,15.170959,49.43747,0.56509304,2141.2507710440505,15.209329,46.273655,0.52732253
187,2386.6452951787264,14.6600895,48.853302,0.57531035,2170.3314031094415,15.9220915,46.58681,0.5209031
188,2407.814539796321,14.779331,49.06949,0.57154334,2160.2028665509915,16.063644,46.47798,0.52313894
189,2424.7716928618206,14.86324,49.24197,0.568526,2087.2824034551654,15.772668,45.686787,0.53923595
190,2411.5035865149157,14.905893,49.107063,0.5708869,2122.979934,15.415746,46.075806,0.5313558
191,2379.7495760314982,14.921512,48.78268,0.5765374,2082.5309747971623,14.925701,45.634758,0.5402849
192,2467.709238,15.179764,49.67604,0.5608855,2123.434423798549,15.814509,46.080738,0.5312555
193,2389.462382713173,14.768871,48.882126,0.574809,2147.0797798491276,15.437499,46.336594,0.5260358
194,2402.5877659316147,14.758791,49.0162,0.5724734,2178.0553992618243,16.85893,46.669643,0.51919794
195,2371.5441747339396,14.918591,48.6985,0.57799745,2084.8884960950486,15.915734,45.66058,0.5397644
196,2353.2237682479927,15.1060095,48.51004,0.58125746,2035.3697682804368,15.024388,45.11507,0.55069566
197,2342.2209628191977,14.826352,48.396496,0.58321536,2049.714103775376,14.951242,45.27377,0.5475291
198,2360.0848537212737,14.658905,48.580704,0.58003664,2093.191593070527,16.477379,45.751408,0.53793156
199,2349.223599127249,14.833807,48.468792,0.58196926,2184.526717986357,16.457514,46.73892,0.51776946
200,2336.4219075560804,14.717032,48.336548,0.5842473,2037.1840510465845,15.312502,45.135174,0.5502951
201,2300.6059805139967,14.751228,47.964634,0.59062046,1987.699410180084,14.6027565,44.583622,0.5612188
202,2337.4237122151612,14.755573,48.346912,0.584069,2049.1588040302163,15.741208,45.267635,0.54765165
203,2329.785924820316,14.690795,48.267857,0.5854281,2075.062011909913,15.666546,45.552845,0.54193366
204,2302.839307,14.539545,47.987907,0.59022313,2003.1089777593113,15.21958,44.756107,0.5578171
205,2316.4614212146053,14.595269,48.12963,0.58779913,2043.5096065592024,15.642219,45.205196,0.5488987
206,2273.2611764134654,14.61242,47.67873,0.59548634,2107.086608273554,16.354342,45.903015,0.53486425
207,2330.078262528955,14.765745,48.27088,0.58537614,2099.407890713873,16.473194,45.819294,0.53655934
208,2316.1375146552323,14.6283865,48.126266,0.58785677,2018.8047722195524,15.605419,44.93111,0.5543523
209,2284.1783361978287,14.812057,47.793076,0.59354377,1951.2794216702896,14.638564,44.17329,0.5692584
210,2306.3583182164402,14.9635725,48.02456,0.5895969,2082.3385611568947,16.535984,45.63265,0.5403273
211,2293.4651795332934,14.725925,47.890137,0.59189117,2042.3450883857015,16.511604,45.192314,0.54915583
212,2261.9332535499516,14.610849,47.559784,0.5975021,2187.588430271435,16.853155,46.771664,0.5170936
213,2298.0537902642172,15.12797,47.93802,0.5910747,2036.2253584966015,15.17923,45.124554,0.5505068
214,2371.0224421213247,15.136992,48.693146,0.5780903,2059.306495207532,16.8494,45.37958,0.54541165
215,2265.571829,14.64824,47.598022,0.5968546,1963.5668247693143,15.50155,44.312153,0.56654596
216,2225.413251935538,14.500232,47.174286,0.60400057,1953.052445,15.035671,44.19335,0.5688671
217,2266.167877152299,14.694974,47.604282,0.5967486,1977.6400248197613,15.048739,44.470665,0.56343937
218,2226.1865206245666,14.401675,47.18248,0.603863,1958.9123274128342,15.921203,44.2596,0.5675735
219,2179.3177400550267,14.393959,46.683167,0.61220306,1927.2289415834475,15.679243,43.900215,0.57456756
220,2278.1244021592456,14.833653,47.729702,0.59462094,2087.6550410786585,16.707193,45.690857,0.5391538
221,2272.149956468983,15.1197605,47.667072,0.5956841,1911.3226168043802,14.957874,43.718678,0.5780788
222,2278.265281922066,14.798937,47.73118,0.5945959,2061.9907608924923,16.479822,45.40915,0.5448191
223,2222.903084,14.585825,47.147675,0.6044473,1940.9756213622009,15.965762,44.056503,0.57153296
224,2178.4975439095388,14.490284,46.674377,0.61234903,1995.221131023934,16.184095,44.667896,0.5595584
225,2163.8552003921677,14.616141,46.517258,0.6149545,1894.588715046859,14.752618,43.526875,0.5817728
226,2236.613207484197,14.862389,47.292847,0.6020076,1951.0289251077063,16.046387,44.170456,0.56931365
227,2194.667967156171,14.387345,46.847282,0.60947156,1894.2130305149667,15.809872,43.52256,0.5818557
228,2161.1508704174867,14.38194,46.48818,0.6154357,1972.968962349828,15.858574,44.418114,0.5644705
229,2162.9454444880257,14.444462,46.507477,0.6151165,1855.6901822159468,15.024617,43.077724,0.59035957
230,2143.9520384882817,14.49075,46.30283,0.6184962,1862.5662905295512,14.949961,43.15746,0.5888417
231,2184.572263346674,14.59689,46.739407,0.61126804,2008.8109809001728,17.304169,44.819763,0.55655843
232,2129.4830390765296,14.546834,46.146324,0.6210708,1903.336562599982,15.987838,43.627243,0.57984173
233,2163.7611789815787,14.659023,46.516247,0.6149713,1827.810964719833,15.008234,42.752907,0.59651387
234,2209.071819078087,14.755009,47.000763,0.6069085,1862.368742414068,15.846472,43.15517,0.5888853
235,2152.643210015737,14.3341055,46.396587,0.6169496,1925.4897306275668,16.310522,43.8804,0.5749515
236,2171.4777950544176,14.458819,46.599117,0.6135981,1785.6009066714391,14.975067,42.25637,0.6058316
237,2142.968215337827,14.330134,46.292206,0.61867124,1881.9222823326618,15.515412,43.38113,0.58456886
238,2129.011008267006,14.5772505,46.14121,0.62115484,1839.7736336388298,15.183077,42.892582,0.59387314
239,2215.122472342121,14.577649,47.06509,0.60583174,2029.4627996457552,16.335207,45.04956,0.55199957
240,2103.888218163351,14.407449,45.868164,0.62562525,2028.6460599638922,17.095638,45.040493,0.5521799
241,2133.480355293359,14.721907,46.189613,0.62035954,1832.904674,14.745887,42.812435,0.5953895
242,2150.740179675189,14.680179,46.376076,0.61728823,1816.9382770458528,15.581758,42.62556,0.598914
243,2094.802892039161,14.280746,45.769016,0.62724197,1750.6191844067778,14.782148,41.8404,0.61355376
244,2145.9253473837703,14.4036665,46.324135,0.61814505,1817.2663033389267,15.443558,42.629406,0.5988416
245,2064.433482236931,14.22723,45.43604,0.632646,1873.304720001347,16.120033,43.28169,0.5864712
246,2079.9017416823513,14.301832,45.60594,0.62989354,1761.2982285471055,15.27941,41.967823,0.6111965
247,2088.347323904181,14.361329,45.698437,0.6283907,1765.2095209808583,15.161784,42.014397,0.610333
248,2073.1214516270607,14.554302,45.531544,0.63110006,1774.0323535363284,14.939828,42.119263,0.60838544
249,2174.4063734193214,14.574499,46.630527,0.61307704,1949.9232135678476,17.792267,44.157932,0.56955785
250,2072.6214884250244,14.498112,45.526054,0.63118905,1766.7835323711108,15.163993,42.033123,0.6099856
251,2064.323329373443,14.633244,45.434826,0.63266563,1754.4186399293246,14.940606,41.88578,0.61271507
252,2077.6725493945087,14.220674,45.581493,0.63029027,1847.7554506645208,16.25074,42.985527,0.5921111
253,2042.7195721859237,14.140321,45.196457,0.6365099,1817.3434090767046,16.290945,42.630314,0.5988245
254,2038.6542298542415,14.479637,45.151455,0.6372334,1770.0782435806827,15.352913,42.072296,0.6092583
255,2025.7098963899243,14.060948,45.007885,0.63953674,1677.0825480271874,14.680262,40.9522,0.62978685
256,1958.1913219069686,13.751683,44.251453,0.65155125,1725.9025889708773,15.175655,41.543983,0.61901
257,1952.620780090452,13.686961,44.188465,0.6525425,1707.074528405492,14.777671,41.316757,0.6231662
258,1948.4965613914144,13.726304,44.141773,0.65327644,1692.5188125828565,14.924364,41.140232,0.6263794
259,1943.9492416781543,13.680642,44.09024,0.6540855,1665.5136379417327,14.816389,40.810707,0.6323407
260,1923.9316741803461,13.715136,43.862644,0.65764755,1685.5506948334234,14.957431,41.055458,0.62791765
261,1941.8190566726814,13.73794,44.066074,0.6544646,1672.759668212934,14.591125,40.899387,0.6307411
262,1937.8694430977673,13.729375,44.021236,0.6551674,1716.6417915065608,15.133147,41.432377,0.6210543
263,1940.8475004594625,13.712057,44.05505,0.65463746,1628.012054445163,14.371133,40.34863,0.64061916
264,1935.9537183940215,13.789288,43.999474,0.6555083,1714.755190314701,15.209918,41.409603,0.62147075
265,1895.067153,13.72501,43.532368,0.6627838,1624.8103179516852,14.205458,40.308933,0.64132595
266,1965.771727131642,13.841903,44.337025,0.65020233,1702.227907534934,14.97197,41.258064,0.6242361
267,1922.4528220725667,13.619196,43.845787,0.6579107,1621.0492531582897,14.4035,40.262257,0.6421562
268,1929.1145399452114,13.584265,43.921684,0.6567253,1674.2888637389883,14.977003,40.918076,0.6304036
269,1928.1946162065808,13.617663,43.911213,0.65688896,1651.4435343055377,14.716928,40.63796,0.63544667
270,1904.1940746894443,13.652331,43.637074,0.6611597,1631.6386278714008,14.529137,40.393547,0.63981855
271,1917.1123996877016,13.5992985,43.78484,0.658861,1614.7447997087452,14.655468,40.183887,0.6435479
272,1890.7476206631463,13.528246,43.482727,0.66355246,1701.142826251197,15.105295,41.24491,0.62447566
273,1867.4192613153264,13.5267315,43.213646,0.66770357,1621.480449411861,14.785194,40.267612,0.642061
