epoch,train_loss,train_mae,train_rmse,train_r2,val_loss,val_mae,val_rmse,val_r2
24,5199.87418294031,24.610712,72.11015,0.074712574,4265.444088503818,22.429903,65.31037,0.058410525
25,5145.737128177186,24.4243,71.73379,0.084346,4294.1726574922,21.843884,65.52994,0.05206871
26,5197.46277690855,25.021149,72.09343,0.07514161,4262.4173347483065,22.441072,65.287186,0.059078693
27,5108.786708669407,24.406826,71.47578,0.090921104,4250.4878691995755,22.030626,65.19576,0.061712146
28,5085.492240261236,24.309334,71.31264,0.09506619,4232.723990442736,22.154993,65.05938,0.065633595
29,5069.109223071625,24.23904,71.19768,0.09798145,4234.055179247435,21.909103,65.06962,0.065339625
30,5096.8546663595325,24.545322,71.39226,0.09304434,4217.917453893461,22.082596,64.9455,0.06890184
31,5042.049087214642,23.908312,71.00739,0.102796614,4179.858747465392,22.226639,64.651825,0.07730341
32,5019.4998784493055,24.037397,70.848434,0.10680908,4172.452486854033,22.22924,64.59453,0.078938305
33,5002.201078203822,24.079296,70.72624,0.1098873,4170.128375739722,21.920208,64.57653,0.07945132
34,5009.210378530686,24.196692,70.77577,0.108640134,4160.399062260938,21.746717,64.50116,0.08159894
35,4983.139243954682,24.042871,70.591354,0.11327922,4148.456607711751,21.39464,64.40851,0.08423543
36,5009.412747066475,24.231274,70.77721,0.108604014,4140.440979548541,21.64785,64.34626,0.086004734
37,4948.173248790648,23.69542,70.343254,0.11950129,4114.011252755491,21.732328,64.14056,0.091839194
38,4915.050704126664,23.65428,70.10743,0.12539518,4097.481540457659,21.498608,64.01157,0.09548795
39,4902.133248319795,23.507927,70.015236,0.12769389,4100.103055286036,21.122952,64.03204,0.09490931
40,4918.265759381267,23.57355,70.130356,0.124823034,4068.853278492489,21.249449,63.787567,0.101807535
41,4860.862902648167,23.186615,69.719894,0.1350376,4055.8072751713285,21.321419,63.68522,0.10468757
42,4845.26284879973,23.177242,69.60792,0.13781363,4028.307996155874,20.814348,63.468956,0.11075789
43,4831.9858211774645,22.962605,69.51249,0.14017618,4011.132828330475,20.596584,63.333508,0.11454928
44,4819.214483894393,22.884565,69.42056,0.14244872,3990.781619283976,20.65956,63.172634,0.1190418
45,4796.122527156847,22.99074,69.25404,0.14655787,4012.25824938721,20.748806,63.342392,0.11430079
46,4812.217330802712,23.077503,69.37015,0.14369386,4032.7871873335075,20.780472,63.50423,0.109769166
47,4773.683265671046,22.539564,69.09184,0.15055078,3986.9453888624753,20.423075,63.14226,0.11988866
48,4740.834356261767,22.370892,68.85372,0.15639603,3944.2998575874008,20.213148,62.803658,0.12930268
49,4708.327858196026,21.878038,68.617256,0.16218048,3962.261184346125,20.37446,62.946495,0.12533766
50,4703.905081138786,22.127487,68.58502,0.16296738,3931.9350081032267,19.931038,62.705143,0.13203216
51,4673.234404378415,21.853956,68.36106,0.16842508,3921.91403279216,19.94235,62.62519,0.13424414
52,4641.9190589889795,21.442686,68.13163,0.1739974,3893.7680586515175,19.936588,62.400066,0.14045739
53,4624.399836252309,21.53734,68.00294,0.17711496,3876.5219797761765,20.034302,62.261723,0.1442644
54,4597.358692841196,21.114172,67.803825,0.18192667,3870.0410743427537,20.218729,62.209652,0.14569509
55,4571.651750805648,21.22778,67.614,0.18650103,3846.9860885362227,19.953888,62.024075,0.15078443
56,4551.94525314361,20.859755,67.46811,0.19000769,3855.12810408242,20.333075,62.089676,0.14898717
57,4523.692893317422,20.76281,67.25841,0.19503504,3824.047303266833,19.665424,61.838882,0.15584815
58,4513.44793679188,20.83117,67.1822,0.19685811,3839.654480674788,20.012383,61.964943,0.15240288
59,4474.490240110786,20.525082,66.89163,0.20379043,3835.0656624467024,20.375067,61.92791,0.1534158
60,4484.619183973151,20.657345,66.9673,0.20198798,3805.567253514055,19.6809,61.68928,0.15992755
61,4439.304021309464,20.56807,66.628105,0.2100516,3805.3243934298616,19.18332,61.68731,0.15998125
62,4446.57245260762,20.303774,66.682625,0.20875823,3824.526671777168,19.90301,61.84275,0.15574247
63,4408.366180499863,20.064476,66.39553,0.21555686,3818.9438074993586,20.06839,61.797604,0.15697467
64,4434.769516001204,20.663101,66.59406,0.21085852,3763.2160065306825,19.114769,61.34506,0.16927642
65,4460.9221813749,20.841244,66.79014,0.20620471,3811.7564594957257,18.969997,61.73942,0.15856135
66,4422.700238380857,20.318155,66.50339,0.2130062,3735.2854852274004,19.079126,61.11698,0.17544216
67,4339.635562379608,19.833332,65.87591,0.22778696,3712.1937204371557,18.889553,60.927773,0.18053967
68,4322.593830680722,19.686043,65.74643,0.23081958,3712.607319323169,19.408834,60.93117,0.1804483
69,4280.573460097397,19.616528,65.42609,0.2382968,3715.784574264528,19.722351,60.957233,0.17974705
70,4253.438491471546,19.583698,65.21839,0.24312526,3699.3760810007147,19.406454,60.8225,0.18336904
71,4280.490433268868,19.961292,65.42546,0.23831159,3672.8269469479046,18.701424,60.60385,0.18922979
72,4302.556611676269,19.923729,65.59388,0.23438501,3669.3360481798727,18.545286,60.57504,0.19000047
73,4320.3233899589295,19.957623,65.729164,0.23122364,3705.488975258897,18.919537,60.872726,0.18201965
74,4255.298122453471,19.731737,65.23264,0.24279445,3689.26913567207,18.878845,60.739353,0.18560022
75,4212.6294610523755,19.638437,64.90478,0.25038695,3643.5744305551934,18.249779,60.36203,0.19568717
76,4211.331265062933,19.234844,64.89477,0.25061816,3607.3588968846634,18.38456,60.06129,0.20368177
77,4147.040006826184,19.08823,64.397514,0.26205832,3593.584218012471,18.482162,59.94651,0.20672244
78,4145.7203616059205,19.217394,64.38727,0.2622931,3593.7066555223823,18.428991,59.947533,0.20669538
79,4176.608310352218,19.276556,64.626686,0.25679672,3590.6882522541528,19.190878,59.922348,0.20736176
80,4134.312981296382,19.424465,64.29862,0.264323,3573.998383154473,18.098833,59.782925,0.21104598
81,4171.728909385696,19.765392,64.58892,0.25766504,3562.88385742137,18.26217,59.689896,0.21349949
82,4074.1728737362087,18.962143,63.829247,0.2750246,3538.361734400854,18.455603,59.484127,0.21891272
83,4051.2712206087945,18.959503,63.649597,0.27909982,3531.2963159126307,17.876972,59.424717,0.22047228
84,4130.12870411851,19.334387,64.26608,0.26506752,3544.1569568276504,19.04496,59.53282,0.21763343
85,4042.0534005355585,19.080471,63.577145,0.28074008,3593.066219234703,18.864609,59.942192,0.20683676
86,4076.1636557888187,18.947842,63.84484,0.2746703,3484.0082081572805,18.41687,59.02549,0.23091114
87,3999.780303695269,18.845509,63.243816,0.28826225,3491.056092608864,18.37881,59.08516,0.22935534
88,3982.9583635011686,18.441616,63.110687,0.2912556,3481.372897217677,19.136456,59.003162,0.23149288
89,3965.0833833765655,18.750813,62.968906,0.29443645,3456.337204316733,18.084501,58.790627,0.23701942
90,3946.1894282232956,18.482271,62.818707,0.2977984,3519.944999277331,19.081598,59.32912,0.22297823
91,3933.249673280048,18.602451,62.715626,0.3001011,3486.313682950201,18.127005,59.045017,0.23040217
92,4004.569654543414,19.108337,63.28167,0.28741008,3415.9149080778516,18.337713,58.44583,0.2459426
93,3881.958049471892,18.18059,62.305363,0.30922806,3374.7115519525537,17.561401,58.092266,0.25503826
94,3884.134186310634,18.334272,62.322823,0.30884087,3375.8170006159926,17.973274,58.101784,0.25479418
95,3882.1406419175705,18.413597,62.306824,0.30919564,3418.0884583958664,18.565502,58.46442,0.24546283
96,3882.1051340858844,18.430197,62.306538,0.30920202,3406.2441977467215,18.53021,58.363033,0.24807757
97,3878.698208062572,18.648298,62.279194,0.3098082,3441.7409778212195,18.312927,58.66635,0.24024165
98,3851.962588077288,18.290346,62.064182,0.3145656,3340.10597075352,18.063128,57.79365,0.2626773
99,3809.368008736621,18.250677,61.720078,0.32214504,3395.258494801054,18.155228,58.268852,0.2505024
100,3800.3353947987334,17.902824,61.646862,0.32375234,3310.4087135433065,17.899477,57.53615,0.269233
101,3740.787354275067,17.804884,61.161976,0.33434862,3315.725269591297,17.57572,57.582333,0.26805937
102,3749.834456548085,17.77245,61.235893,0.3327387,3296.2597955907295,17.568727,57.413063,0.27235633
103,3747.636934701336,18.044802,61.21794,0.33312982,3320.774534439395,17.522398,57.626163,0.2669447
104,3747.7356169675018,17.746916,61.218754,0.33311218,3318.6208291152398,18.224894,57.60747,0.26742017
105,3719.0429911835176,18.004152,60.983955,0.3382179,3296.9555121862413,17.840302,57.41912,0.27220267
106,3688.655645504135,17.659891,60.734306,0.34362513,3260.0918869308907,17.955479,57.097218,0.2803403
107,3655.6743830472874,17.542868,60.462173,0.34949392,3278.3144840176906,18.14388,57.256565,0.27631772
108,3703.61681590302,18.062305,60.857346,0.34096295,3260.9366805141185,18.238842,57.10461,0.28015387
109,3659.061544811796,17.74123,60.490177,0.34889126,3259.099525153193,17.590607,57.088528,0.2805593
110,3693.2093374955552,18.125711,60.771782,0.3428148,3229.6758879100357,17.966446,56.830242,0.28705454
111,3639.9014344480825,17.771631,60.3316,0.35230058,3274.5154410270834,17.926146,57.22338,0.27715635
112,3720.3102776428104,17.979809,60.994347,0.33799237,3236.957400400522,18.59553,56.89426,0.28544736
113,3599.3263464267534,17.662195,59.994385,0.35952073,3199.0515973418333,18.14903,56.56016,0.29381484
114,3598.1101581046373,17.629906,59.98425,0.35973722,3166.806571936103,17.819801,56.274387,0.30093282
115,3571.8770270307,17.464716,59.76518,0.36440527,3320.8853158557436,19.89577,57.627125,0.2669202
116,3639.1047579822152,18.22875,60.32499,0.3524425,3190.5697685343594,17.732864,56.485126,0.2956872
117,3572.9093018977096,17.452177,59.773823,0.36422145,3163.8778796243887,18.031874,56.248356,0.30157942
118,3528.668130740982,17.388756,59.40259,0.37209404,3264.240922391112,18.762304,57.133537,0.27942443
119,3580.199489780868,17.88802,59.83477,0.36292422,3161.7454568880726,17.986513,56.2294,0.3020501
120,3521.803732012016,17.359116,59.344788,0.37331545,3147.7401016734902,18.309025,56.104725,0.3051418
121,3505.5342233254382,17.42348,59.207554,0.3762105,3110.5495651943043,17.607347,55.7723,0.31335157
122,3518.2031167060936,17.588871,59.31444,0.3739562,3131.7625639455255,17.508179,55.962154,0.3086688
123,3505.5381381491393,17.286394,59.20759,0.3762098,3165.4819863565904,18.153864,56.26262,0.3012252
124,3506.5380904142107,17.452522,59.21603,0.37603188,3104.554955734399,18.040237,55.718533,0.3146748
125,3494.588914522722,17.401022,59.115047,0.3781582,3026.8145723314715,17.036842,55.01649,0.33183593
126,3478.76066749238,17.148016,58.98102,0.3809747,3001.574956046536,17.08383,54.78663,0.33740753
127,3440.150389166072,17.192455,58.652794,0.38784522,3134.793391097988,18.313667,55.989223,0.3079998
128,3455.3458182404224,17.409504,58.78219,0.38514125,2996.972212580104,17.014854,54.744606,0.3384236
129,3455.3504052202766,17.462946,58.782227,0.38514048,3066.209329828502,17.901167,55.373363,0.3231396
130,3432.930834237469,17.474232,58.591217,0.38912994,3076.5913935838166,17.387499,55.46703,0.32084775
131,3487.0770698752212,17.837093,59.051476,0.3794949,3019.9421029441987,17.149506,54.954,0.33335304
132,3504.76711431577,17.791733,59.201073,0.37634706,3044.1980574715717,17.529362,55.17425,0.32799852
133,3439.3113673321936,17.358593,58.645645,0.38799447,3008.3092790104765,17.678452,54.848053,0.33592093
134,3361.969808562253,16.942396,57.982494,0.40175706,2971.157128319054,17.355679,54.508324,0.3441221
135,3359.2236825159816,17.248375,57.95881,0.40224564,3073.880199445448,17.861256,55.442585,0.32144624
136,3407.48392746881,17.102325,58.373657,0.39365798,2982.6732765651313,17.431456,54.613853,0.34158003
137,3385.0911064322822,17.375463,58.181534,0.39764267,3045.63814125832,18.94572,55.1873,0.32768065
138,3363.8049427024976,17.576542,57.998318,0.40143043,2997.7003151068884,17.255005,54.75126,0.33826274
139,3398.457170937369,17.38266,58.296288,0.39526427,2868.1341511904807,16.779049,53.554962,0.36686432
140,3331.582218762231,17.151876,57.71986,0.40716428,2934.4494830421095,17.181194,54.170555,0.35222542
141,3353.6384792864988,17.112167,57.910606,0.4032395,2883.6777481080903,17.13478,53.699883,0.36343312
142,3318.739894744533,17.098108,57.608505,0.40944946,3090.168992340445,18.509266,55.589287,0.31785047
143,3444.77145580599,17.766487,58.692177,0.38702285,2927.959692230603,18.008364,54.110622,0.35365796
144,3297.1706199521086,17.304577,57.420998,0.41328758,2925.2698843301914,17.363558,54.085766,0.35425168
145,3312.539745608107,17.514803,57.554665,0.4105528,2922.7504872803484,16.710415,54.062466,0.3548079
146,3427.171252647255,17.995901,58.542046,0.39015484,2898.6589897542594,17.23823,53.839195,0.36012602
147,3237.6251779692425,16.990765,56.900135,0.42388338,2857.6548839407233,16.478886,53.457035,0.36917758
148,3268.1061299741855,16.974836,57.16735,0.41845948,2874.934915589266,17.34613,53.618416,0.36536312
149,3213.969098264123,16.666225,56.691883,0.42809278,2809.727354649547,17.191864,53.006863,0.37975746
150,3194.7984390208826,16.921993,56.52254,0.43150425,2847.650386982079,16.503386,53.36338,0.37138605
151,3268.7057547278864,17.11557,57.172596,0.41835278,2785.146354021551,16.437054,52.774487,0.38518375
152,3179.7405920022443,16.710924,56.389187,0.43418366,2803.8978432061444,16.775614,52.951847,0.38104433
153,3178.6496759001225,16.721634,56.379513,0.43437773,2984.674755967941,18.030619,54.63218,0.34113812
154,3306.1664323188465,17.38609,57.49927,0.4116869,2744.8996732473065,16.722172,52.391792,0.39406806
155,3225.942885333288,17.29005,56.797386,0.42596215,2851.646623289313,16.686436,53.40081,0.37050384
156,3212.2132010769046,16.897375,56.67639,0.42840523,2739.447198557383,16.4376,52.339725,0.39527178
157,3202.4193248336583,17.096977,56.58992,0.43014812,3140.5591242043715,19.722446,56.04069,0.306727
158,3421.619331304904,18.462105,58.494614,0.39114267,2778.66925162985,16.990934,52.713085,0.38661355
159,3212.3861170520795,16.913067,56.677914,0.42837453,2736.0220248528144,17.06955,52.307,0.3960278
160,3115.888983865774,16.576761,55.820152,0.44554555,2741.40942515725,16.884693,52.35847,0.39483857
161,3072.40087574857,16.37564,55.42924,0.45328408,2721.870001762813,17.225744,52.171543,0.39915192
162,3113.4273241364103,16.751156,55.79809,0.4459837,2803.0437045208373,17.468784,52.94378,0.38123292
163,3131.756626291531,16.765255,55.9621,0.44272208,2685.620109973795,16.889553,51.822968,0.40715396
164,3059.3973444830613,16.345594,55.31182,0.455598,2669.9700385858905,16.865036,51.671753,0.4106087
165,3059.842807212685,16.624924,55.315845,0.45551872,2719.3216156034714,17.029678,52.147118,0.39971435
166,3020.1433931461875,16.255535,54.95583,0.462583,2602.63548882776,15.724733,51.016033,0.42547274
167,3018.2997989267324,16.366634,54.939056,0.46291107,2770.55509376323,17.877176,52.636066,0.3884046
168,3037.4610554833152,16.674797,55.113163,0.45950145,2651.7449106374906,16.047361,51.4951,0.41463178
169,3097.3119736067515,16.639303,55.6535,0.4488513,2590.081241064384,16.1904,50.892845,0.42824394
170,2949.3765755723953,15.922641,54.30816,0.47517562,2755.4225194273004,17.820183,52.49212,0.3917452
171,2989.3228182689613,16.552181,54.674698,0.46806735,2669.115227998085,16.435513,51.66348,0.41079742
172,3015.251707375557,16.538055,54.91131,0.46345347,2581.0027819652532,16.05141,50.80357,0.43024808
173,2940.051003316843,16.088634,54.222237,0.47683495,2660.390762280409,17.221792,51.578976,0.41272324
174,2947.8390938909365,16.378428,54.294003,0.4754492,2616.68903203941,16.399656,51.153584,0.42237037
175,2951.788697767976,16.224752,54.330368,0.4747463,2611.5497384729038,16.366238,51.10332,0.42350495
176,2914.4142083928095,16.04038,53.985317,0.4813969,2621.1084125799684,16.721582,51.196762,0.42139477
177,3017.975164097434,16.751741,54.936104,0.46296877,2572.675454618857,16.57656,50.72155,0.4320863
178,2873.5799942766052,16.268656,53.60578,0.48866314,2668.5744113234564,16.586668,51.658245,0.4109168
179,2975.08376077928,16.205702,54.544327,0.47060114,2653.9563185774455,16.95573,51.516567,0.41414368
180,2909.1321542935975,16.15657,53.93637,0.48233688,2543.014542608844,16.193146,50.428314,0.43863386
181,2831.2766403667897,15.805816,53.20974,0.4961908,2555.4120217230766,15.913306,50.551083,0.43589717
182,2944.065861780033,16.560587,54.259247,0.4761206,2817.0537924703985,18.100819,53.075928,0.37814015
183,3017.0953967001365,16.959177,54.928093,0.4631254,2606.4748846788298,16.78975,51.053646,0.42462522
184,2923.905292933176,16.291857,54.073147,0.47970802,2679.1587261474524,17.491127,51.760593,0.40858024
185,2927.4688878737015,16.436441,54.10609,0.47907388,2454.8855047267657,15.860322,49.546803,0.45808822
186,2833.4027991554044,15.962637,53.229717,0.49581242,2539.644513965963,16.301397,50.394886,0.43937784
187,2893.953610263467,16.123566,53.79548,0.48503774,2562.397889961772,16.684519,50.620132,0.43435508
188,2853.8574172234175,15.960669,53.421505,0.49217266,2523.5982640028255,16.517754,50.235424,0.4429201
189,2891.7668445239915,16.252068,53.77515,0.48542684,2613.0458056115467,16.94487,51.117958,0.42317462
190,2817.5248069488384,15.818427,53.08036,0.49863786,2437.8128285608086,16.206127,49.37421,0.46185702
191,2860.1688899331884,16.263529,53.48055,0.49104953,2540.365300600417,16.752886,50.40204,0.4392187
192,2899.034058486549,16.501768,53.842678,0.48413372,2425.545033373628,15.967568,49.249825,0.46456504
193,2922.046976975077,17.044556,54.05596,0.48003864,2444.8210828713727,16.05562,49.445133,0.46030992
194,2799.4417758484487,15.887217,52.90975,0.5018556,2519.7031646122564,17.002043,50.196644,0.4437799
195,2775.556873304046,16.058365,52.683556,0.5061058,2491.0400629037945,16.178383,49.910324,0.45010716
196,2804.9575208752626,16.169914,52.96185,0.5008741,2494.632624857111,16.465292,49.946297,0.44931418
197,2755.4642578154976,16.015581,52.492516,0.5096811,2518.587336087675,16.265572,50.18553,0.44402617
198,3025.989041731259,17.042725,55.008987,0.46154284,2400.886779069196,15.922815,48.998844,0.47000837
199,2743.1015519677385,15.931723,52.374626,0.511881,2463.363880524919,16.038862,49.632286,0.4562167
200,2829.8117080118896,15.981668,53.19597,0.4964515,2600.44719059706,17.831415,50.994583,0.4259557
201,2756.4246982556974,16.143124,52.501663,0.5095102,2454.42809196015,16.582418,49.542183,0.4581892
202,2770.4479505967374,16.08905,52.635044,0.5070149,2391.3259475107466,15.912218,48.901188,0.47211885
203,2921.7365360022686,17.53346,54.05309,0.48009396,2488.3489407601473,16.853537,49.883354,0.45070124
204,2808.39241151741,16.355673,52.994267,0.50026286,2514.6075268975246,16.909702,50.145863,0.44490469
205,2953.4250892684126,16.618677,54.345425,0.47445518,2869.8615326245135,19.071676,53.57109,0.36648303
206,2925.612175502415,16.96306,54.08893,0.47940427,2432.1907431410077,16.539217,49.317245,0.46309805
207,2720.9308688120664,15.964131,52.16254,0.51582617,2383.6855714376647,16.52274,48.823,0.4738055
208,2669.3594838800036,15.842491,51.66584,0.525003,2415.732161595514,15.88378,49.150097,0.4667313
209,2714.505751174497,15.789073,52.10092,0.51696944,2308.1088118206567,15.854277,48.042778,0.49048895
210,2713.3085391900863,15.727841,52.089424,0.5171826,2694.953828698706,17.948414,51.912945,0.40509355
211,2868.8120609325915,16.563435,53.561295,0.4895115,2377.780755938769,17.188364,48.762493,0.47510898
212,2699.902343430235,16.34108,51.96059,0.51956797,2334.656566858376,16.025743,48.318287,0.48462856
213,2833.2530759100673,17.089527,53.228313,0.49583906,2331.366096528142,15.900166,48.28422,0.48535496
214,2644.9314933631963,15.647545,51.428898,0.5293498,2341.8495281414703,15.992293,48.392662,0.4830407
215,2635.793538311532,15.485092,51.339977,0.5309759,2376.0287422673414,16.946604,48.744526,0.4754957
216,2626.3599927811038,15.707522,51.248024,0.53265446,2338.7356045399133,16.581133,48.360477,0.4837281
217,2655.444748769184,16.100674,51.531006,0.52747905,2352.908301666011,16.23559,48.506786,0.48059952
218,2655.2961175665014,15.906305,51.52956,0.5275055,2270.7405609322022,15.579796,47.652287,0.498738
219,2655.2101662366626,15.829076,51.528736,0.5275207,2314.2501029359605,16.56227,48.10665,0.4891333
220,2544.963892269072,15.344411,50.447636,0.54713845,2321.2986177264793,16.252514,48.179855,0.48757732
221,2579.5129226954373,15.417248,50.788902,0.5409907,2436.8746045374896,17.213839,49.364708,0.4620641
222,2598.9160044781897,15.661514,50.97956,0.53753805,2272.1243059766757,15.967716,47.6668,0.49843252
223,2573.79439989351,15.541824,50.73258,0.5420082,2250.652950532582,15.805688,47.441048,0.5031723
224,2617.283687499121,15.8556385,51.159397,0.5342695,2265.2402676896922,16.39383,47.59454,0.49995208
225,2545.295026448168,15.566009,50.450916,0.54707956,2238.0533857977907,16.160406,47.30807,0.5059535
226,2503.04540517491,15.188629,50.03044,0.5545976,2233.782935741818,16.040495,47.262913,0.50689626
227,2506.112639556465,15.411087,50.06109,0.5540518,2208.0921151689035,15.808952,46.990345,0.5125674
228,2499.672151162098,15.144594,49.99672,0.55519783,2263.5466310902134,16.65636,47.576744,0.500326
229,2490.2249767950493,15.471502,49.902153,0.5568789,2183.1581734658525,16.397007,46.724277,0.51807165
230,2477.4398146044136,15.279727,49.773884,0.559154,2312.7563440493977,17.427555,48.09113,0.4894629
231,2532.318502130115,15.690136,50.322147,0.54938865,2162.7116992996876,16.114178,46.504967,0.52258503
232,2565.361609338387,15.6184,50.649403,0.54350877,2156.4130877337125,15.702094,46.43719,0.52397555
233,2481.9862561878535,15.744378,49.81954,0.55834496,2157.710982185294,15.330024,46.451168,0.52368903
234,2635.1977864473415,16.09127,51.33418,0.53108186,2146.2119434493297,16.00562,46.327225,0.5262275
235,2422.0530875555114,15.067376,49.21436,0.56900966,2248.0616711164644,16.212671,47.41373,0.50374424
236,2476.0203171026183,15.28775,49.75962,0.55940664,2120.228767000971,15.838972,46.04594,0.5319631
237,2437.337984146288,15.097574,49.369404,0.5662899,2529.448859134192,18.368355,50.29362,0.44162858
238,2566.5715206123755,16.301168,50.66134,0.5432935,2166.918367884286,15.788718,46.55017,0.52165645
239,2442.3600111625988,15.247182,49.42024,0.56539625,2222.596547344872,16.345009,47.144424,0.5093656
240,2418.756633546201,14.993781,49.18086,0.5695963,2075.2273760111307,15.901505,45.554665,0.5418972
241,2407.8581531677046,15.010599,49.06993,0.5715356,2370.4786884653668,17.306038,48.68756,0.47672093
242,2449.1465713560933,15.372939,49.488853,0.5641886,2128.425254436746,16.099827,46.13486,0.53015375
243,2380.972739219041,15.157123,48.79521,0.5763197,2108.2779970393367,15.4766,45.915993,0.5346012
244,2576.599413618826,16.202381,50.760216,0.54150903,2096.8030908997353,15.426943,45.79086,0.5371344
245,2457.7707499595895,15.658193,49.575905,0.562654,2136.907956232347,15.497575,46.226704,0.5282812
246,2541.529811167139,15.609756,50.413586,0.5477495,2163.06699142934,16.251244,46.508785,0.5225066
247,2452.5585256850086,15.18158,49.523315,0.56358147,2389.04827912239,17.866194,48.87789,0.47262168
248,2469.2696061299844,15.852557,49.691746,0.5606078,2014.226927951695,15.1576185,44.88014,0.5553629
249,2369.4191178857072,15.127463,48.67668,0.5783756,2092.5141565457907,15.555388,45.74401,0.53808105
250,2405.364993911673,15.381932,49.04452,0.5719793,2177.3552286021604,16.07817,46.66214,0.51935256
251,2476.2598255809494,15.286207,49.76203,0.55936396,2272.371381322538,17.04115,47.6694,0.49837786
252,2415.0357737513095,15.536847,49.143013,0.5702584,2133.9001941958186,16.430975,46.194153,0.5289452
253,2381.353336596536,15.409954,48.79911,0.576252,2064.3162663906915,15.625765,45.434746,0.54430574
254,2367.667883597563,14.970748,48.658688,0.57868725,2180.514763817101,17.009384,46.69598,0.5186552
255,2384.6034704681774,15.414055,48.832397,0.5756737,2062.40773847224,15.550561,45.41374,0.544727
256,2420.3300946178824,15.110499,49.19685,0.5693163,2028.0796203072252,15.5306015,45.034206,0.55230486
257,2310.550256880265,14.831925,48.06818,0.58885103,2085.073547987267,16.290096,45.662605,0.53972363
258,2331.5026756891175,14.963911,48.285637,0.58512264,2050.3513064531553,16.365536,45.280804,0.5473885
259,2380.953192455439,15.259634,48.79501,0.5763233,2224.571526292396,18.076805,47.16536,0.5089297
260,2414.8246759340977,15.650067,49.140865,0.57029593,1963.9823621851997,15.727001,44.31684,0.5664543
261,2241.001017642318,14.605119,47.339214,0.60122687,1929.0055062028339,15.345358,43.92045,0.57417536
262,2178.758389491073,14.53014,46.677174,0.61230254,1923.4567374899066,15.012587,43.85723,0.57540023
263,2235.7488361351147,14.607542,47.283707,0.60216147,1932.035026666614,15.546338,43.95492,0.5735066
264,2236.748332460175,14.647107,47.294277,0.60198355,1980.4133581899325,15.499825,44.501835,0.56282717
265,2195.3418431410073,14.453242,46.854473,0.60935163,1921.202350836022,15.396454,43.831524,0.5758979
266,2195.764060759279,14.445727,46.858982,0.60927653,1961.6082571895533,15.276061,44.290047,0.56697834
267,2239.414384478436,14.493582,47.32245,0.6015092,1932.6263239095995,15.397642,43.961647,0.57337606
268,2181.5137241665802,14.391222,46.706673,0.61181235,2025.7185950009286,16.348452,45.007984,0.55282605
269,2180.7244830528116,14.537185,46.69823,0.6119527,1916.191781950566,15.454087,43.774326,0.57700396
270,2167.696784908192,14.29861,46.55853,0.6142709,1890.6511682335217,15.132423,43.48162,0.58264196
271,2175.002995589081,14.32315,46.63693,0.6129708,1904.5764134764008,15.185423,43.64145,0.5795681
272,2165.548041522932,14.334659,46.535446,0.61465335,1965.7693241878176,15.630642,44.336994,0.5660598
